date,year,month,region,product,channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income,Net_Profit_Margin
2024-12-01,2024,12,International,Accessories,Direct Sales,0.9,1.074,0.8627,1.0202,0.1927,0.615,0,22186.0,36.34,806222.85,370817.44,435405.4,80622.28,161244.57,193538.55,1530.61,192007.94,571.43,44030.4,147406.11,0.18283544059809267
2024-12-01,2024,12,International,Home & Living,Direct Sales,0.9,1.074,0.8627,1.0202,0.1147,0.5884,0,26569.0,40.03,1063653.9,489221.34,574432.56,106365.39,212730.78,255336.39,1530.61,253805.78,571.43,58243.9,194990.45,0.1833213322491461
2024-12-01,2024,12,International,Beauty & Health,Direct Sales,0.9,1.074,0.8627,1.0202,0.0747,0.5755,0,25543.0,55.3,1412445.98,649646.2,762799.78,141244.6,282489.2,339065.99,1530.61,337535.38,571.43,77501.71,259462.24,0.18369710677359852
2025-01-01,2025,1,North America,Enterprise,Direct Sales,0.8,1.0654,1.0429,1.0219,0.1969,0.527,0,42768.0,38.16,1632142.34,767867.1,864275.24,163214.23,326428.47,374632.54,1530.61,373101.92,571.43,85682.01,286848.48,0.17574967144103373
2025-01-01,2025,1,North America,Pro Plan,Direct Sales,0.8,1.0654,1.0429,1.0219,0.1791,0.5216,0,26148.0,61.01,1595272.08,750520.91,844751.18,159527.21,319054.42,366169.55,1530.61,364638.94,571.43,83735.53,280331.98,0.17572675126364648
2025-01-01,2025,1,North America,Apparel,Direct Sales,0.8,1.0654,1.0429,1.0219,0.055,0.4867,0,46164.0,44.32,2046123.24,962630.95,1083492.3,204612.32,409224.65,469655.32,1530.61,468124.71,571.43,107537.26,360016.03,0.17595031568088734
2025-01-01,2025,1,North America,Footwear,Direct Sales,0.8,1.0654,1.0429,1.0219,0.2735,0.551,0,40528.0,62.25,2523017.64,1186993.44,1336024.21,252301.76,504603.53,579118.91,1530.61,577588.3,571.43,132713.88,444302.99,0.17609983495795137
2025-01-01,2025,1,North America,Accessories,Direct Sales,0.8,1.0654,1.0429,1.0219,0.2123,0.5317,0,19180.0,36.84,706519.29,332393.14,374126.15,70651.93,141303.86,162170.36,1530.61,160639.75,571.43,36815.71,123252.61,0.17445045272578474
2025-01-01,2025,1,North America,Home & Living,Direct Sales,0.8,1.0654,1.0429,1.0219,0.1454,0.5118,0,23107.0,40.45,934608.18,439701.16,494907.03,93460.82,186921.64,214524.57,1530.61,212993.96,571.43,48857.18,163565.35,0.17500954250154327
2025-01-01,2025,1,North America,Beauty & Health,Direct Sales,0.8,1.0654,1.0429,1.0219,0.3304,0.5699,0,25294.0,51.98,1314791.93,618564.6,696227.33,131479.19,262958.39,301789.75,1530.61,300259.14,571.43,68928.17,230759.54,0.1755103105934032
2025-01-01,2025,1,Europe,Enterprise,Direct Sales,0.8,1.0654,0.9761,1.0219,0.1591,0.5392,0,43762.0,37.68,1648898.75,768170.33,880728.42,164889.87,329779.75,386058.79,1530.61,384528.18,571.43,88310.05,295646.7,0.1792994870061003
2025-01-01,2025,1,Europe,Pro Plan,Direct Sales,0.8,1.0654,0.9761,1.0219,0.3392,0.599,0,30027.0,56.5,1696410.34,790304.49,906105.85,169641.03,339282.07,397182.74,1530.61,395652.13,571.43,90868.56,304212.14,0.17932697816496448
2025-01-01,2025,1,Europe,Apparel,Direct Sales,0.8,1.0654,0.9761,1.0219,0.0958,0.5204,0,49367.0,42.7,2108046.02,982072.68,1125973.34,210804.6,421609.2,493559.54,1530.61,492028.93,571.43,113035.22,378422.27,0.17951328690632665
2025-01-01,2025,1,Europe,Footwear,Direct Sales,0.8,1.0654,0.9761,1.0219,0.0442,0.5058,0,37208.0,65.28,2428981.67,1131586.55,1297395.12,242898.17,485796.33,568700.62,1530.61,567170.01,571.43,130317.67,436280.9,0.17961473542120227
2025-01-01,2025,1,Europe,Accessories,Direct Sales,0.8,1.0654,0.9761,1.0219,0.1693,0.5424,0,19566.0,36.43,712803.78,332072.97,380730.8,71280.38,142560.76,166889.67,1530.61,165359.06,571.43,37901.15,126886.47,0.1780103775543951
2025-01-01,2025,1,Europe,Home & Living,Direct Sales,0.8,1.0654,0.9761,1.0219,0.1937,0.55,0,24833.0,38.86,965019.75,449572.5,515447.25,96501.97,193003.95,225941.32,1530.61,224410.71,571.43,51483.03,172356.25,0.1786038575894431
2025-01-01,2025,1,Europe,Beauty & Health,Direct Sales,0.8,1.0654,0.9761,1.0219,0.1012,0.522,0,23167.0,54.58,1264461.81,589073.19,675388.62,126446.18,252892.36,296050.08,1530.61,294519.46,571.43,67608.05,226339.99,0.17900104867540442
2025-01-01,2025,1,Northeast US,Enterprise,Direct Sales,0.8,1.0654,0.9746,1.0219,0.1056,0.5172,0,41972.0,38.56,1618571.71,743724.45,874847.26,161857.17,323714.34,389275.74,1530.61,387745.13,571.43,89049.95,298123.75,0.1841893986890454
2025-01-01,2025,1,Northeast US,Pro Plan,Direct Sales,0.8,1.0654,0.9746,1.0219,0.2351,0.5567,0,27907.0,58.84,1642090.68,754531.28,887559.39,164209.07,328418.14,394932.19,1530.61,393401.58,571.43,90350.93,302479.22,0.18420372497333704
2025-01-01,2025,1,Northeast US,Apparel,Direct Sales,0.8,1.0654,0.9746,1.0219,0.1269,0.5234,0,49648.0,42.57,2113361.21,971077.4,1142283.81,211336.12,422672.24,508275.45,1530.61,506744.84,571.43,116419.88,389753.52,0.18442352313261207
2025-01-01,2025,1,Northeast US,Footwear,Direct Sales,0.8,1.0654,0.9746,1.0219,0.1858,0.5412,0,39806.0,62.88,2502958.69,1150095.22,1352863.47,250295.87,500591.74,601975.87,1530.61,600445.25,571.43,137970.98,461902.85,0.18454273809848615
2025-01-01,2025,1,Northeast US,Accessories,Direct Sales,0.8,1.0654,0.9746,1.0219,0.2266,0.554,0,19985.0,36.0,719545.18,330626.9,388918.28,71954.52,143909.04,173054.73,1530.61,171524.12,571.43,39319.12,131633.57,0.18293996493729553
2025-01-01,2025,1,Northeast US,Home & Living,Direct Sales,0.8,1.0654,0.9746,1.0219,0.1887,0.5421,0,24474.0,39.18,958796.67,440561.59,518235.08,95879.67,191759.33,230596.08,1530.61,229065.46,571.43,52553.63,175940.41,0.18350127352862
2025-01-01,2025,1,Northeast US,Beauty & Health,Direct Sales,0.8,1.0654,0.9746,1.0219,0.6671,0.7295,0,32379.0,45.32,1467310.65,674220.86,793089.79,146731.07,293462.13,352896.6,1530.61,351365.98,571.43,80682.75,270111.81,0.18408631464645883
2025-01-01,2025,1,Southeast US,Enterprise,Direct Sales,0.8,1.0654,0.9548,1.0219,0.1164,0.5243,0,42550.0,38.27,1628440.4,755060.57,873379.83,162844.04,325688.08,384847.71,1530.61,383317.1,571.43,88031.5,294714.16,0.1809793959914038
2025-01-01,2025,1,Southeast US,Pro Plan,Direct Sales,0.8,1.0654,0.9548,1.0219,0.0738,0.5121,0,25667.0,61.64,1582160.25,733601.81,848558.44,158216.02,316432.05,373910.37,1530.61,372379.75,571.43,85515.91,286292.41,0.18095032409011663
2025-01-01,2025,1,Southeast US,Apparel,Direct Sales,0.8,1.0654,0.9548,1.0219,0.1739,0.5416,0,51380.0,41.76,2145811.92,994950.74,1150861.19,214581.19,429162.38,507117.61,1530.61,505587.0,571.43,116153.58,388861.99,0.18121904644839515
2025-01-01,2025,1,Southeast US,Footwear,Direct Sales,0.8,1.0654,0.9548,1.0219,0.2082,0.5524,0,40631.0,62.17,2525868.26,1171171.83,1354696.42,252586.83,505173.65,596935.95,1530.61,595405.33,571.43,136811.8,458022.11,0.18133254107243107
2025-01-01,2025,1,Southeast US,Accessories,Direct Sales,0.8,1.0654,0.9548,1.0219,0.0717,0.5114,0,18450.0,37.64,694438.4,321990.94,372447.46,69443.84,138887.68,164115.94,1530.61,162585.33,571.43,37263.2,124750.7,0.17964257160894329
2025-01-01,2025,1,Southeast US,Home & Living,Direct Sales,0.8,1.0654,0.9548,1.0219,0.214,0.5542,0,25023.0,38.7,968286.02,448966.14,519319.89,96828.6,193657.2,228834.08,1530.61,227303.47,571.43,52148.37,174583.67,0.18030175629304243
2025-01-01,2025,1,Southeast US,Beauty & Health,Direct Sales,0.8,1.0654,0.9548,1.0219,0.2116,0.5534,0,24562.0,52.84,1297756.58,601732.08,696024.51,129775.66,259551.32,306697.53,1530.61,305166.92,571.43,70056.96,234538.53,0.18072613432636186
2025-01-01,2025,1,Midwest US,Enterprise,Direct Sales,0.8,1.0654,0.9915,1.0219,0.1911,0.5374,0,43615.0,37.75,1646434.58,753691.62,892742.96,164643.46,329286.92,398812.58,1530.61,397281.97,571.43,91243.43,305467.12,0.18553249774430758
2025-01-01,2025,1,Midwest US,Pro Plan,Direct Sales,0.8,1.0654,0.9915,1.0219,0.209,0.543,0,27218.0,59.66,1623946.96,743397.42,880549.54,162394.7,324789.39,393365.45,1530.61,391834.84,571.43,89990.58,301272.83,0.18551888541975534
2025-01-01,2025,1,Midwest US,Apparel,Direct Sales,0.8,1.0654,0.9915,1.0219,0.0405,0.494,0,46860.0,43.96,2059764.92,942902.67,1116862.25,205976.49,411952.98,498932.77,1530.61,497402.16,571.43,114271.07,382559.66,0.18572976764746532
2025-01-01,2025,1,Midwest US,Footwear,Direct Sales,0.8,1.0654,0.9915,1.0219,0.1043,0.5117,0,37641.0,64.86,2441494.34,1117647.7,1323846.63,244149.43,488298.87,591398.33,1530.61,589867.72,571.43,135538.15,453758.14,0.1858526282719132
2025-01-01,2025,1,Midwest US,Accessories,Direct Sales,0.8,1.0654,0.9915,1.0219,0.2523,0.5568,0,20085.0,35.9,721147.29,330121.02,391026.26,72114.73,144229.46,174682.08,1530.61,173151.47,571.43,39693.41,132886.63,0.18427113551241384
2025-01-01,2025,1,Midwest US,Home & Living,Direct Sales,0.8,1.0654,0.9915,1.0219,0.0501,0.4966,0,22422.0,41.13,922192.5,422153.89,500038.61,92219.25,184438.5,223380.86,1530.61,221850.25,571.43,50894.13,170384.69,0.18476043776109652
2025-01-01,2025,1,Midwest US,Beauty & Health,Direct Sales,0.8,1.0654,0.9915,1.0219,0.4016,0.6089,0,27023.0,50.11,1354003.95,619825.07,734178.87,135400.39,270800.79,327977.69,1530.61,326447.08,571.43,74951.4,250924.25,0.1853201757646276
2025-01-01,2025,1,West US,Enterprise,Direct Sales,0.8,1.0654,0.9665,1.0219,0.1347,0.5284,0,42885.0,38.1,1634138.25,755556.32,878581.93,163413.83,326827.65,388340.46,1530.61,386809.84,571.43,88834.84,297403.58,0.1819941366649976
2025-01-01,2025,1,West US,Pro Plan,Direct Sales,0.8,1.0654,0.9665,1.0219,0.0694,0.5096,0,25542.0,61.81,1578730.7,729938.22,848792.49,157873.07,315746.14,375173.28,1530.61,373642.66,571.43,85806.38,287264.85,0.18195937407184137
2025-01-01,2025,1,West US,Apparel,Direct Sales,0.8,1.0654,0.9665,1.0219,0.2723,0.572,0,54259.0,40.52,2198456.58,1016473.21,1181983.36,219845.66,439691.32,522446.39,1530.61,520915.78,571.43,119679.2,400665.15,0.18224837990659792
2025-01-01,2025,1,West US,Footwear,Direct Sales,0.8,1.0654,0.9665,1.0219,0.3257,0.5904,0,43427.0,59.91,2601696.6,1202914.33,1398782.28,260169.66,520339.32,618273.3,1530.61,616742.69,571.43,141719.39,474451.87,0.18236248992292184
2025-01-01,2025,1,West US,Accessories,Direct Sales,0.8,1.0654,0.9665,1.0219,0.146,0.5318,0,19185.0,36.83,706608.8,326705.99,379902.82,70660.88,141321.76,167920.18,1530.61,166389.57,571.43,38138.17,127679.97,0.18069399928220536
2025-01-01,2025,1,West US,Home & Living,Direct Sales,0.8,1.0654,0.9665,1.0219,0.0997,0.5182,0,23397.0,40.17,939811.04,434528.82,505282.22,93981.1,187962.21,223338.91,1530.61,221808.29,571.43,50884.48,170352.39,0.1812623844044224
2025-01-01,2025,1,West US,Beauty & Health,Direct Sales,0.8,1.0654,0.9665,1.0219,0.147,0.5321,0,23617.0,54.0,1275308.84,589648.8,685660.04,127530.88,255061.77,303067.39,1530.61,301536.78,571.43,69222.03,231743.32,0.18171545019636184
2025-01-01,2025,1,International,Enterprise,Direct Sales,0.8,1.0654,0.8791,1.0219,0.1017,0.5124,0,41581.0,38.76,1611852.57,735404.5,876448.07,161185.26,322370.51,392892.3,1530.61,391361.69,571.43,89881.76,300908.5,0.18668487776149403
2025-01-01,2025,1,International,Pro Plan,Direct Sales,0.8,1.0654,0.8791,1.0219,0.4157,0.6159,0,30872.0,55.63,1717459.93,783587.65,933872.29,171745.99,343491.99,418634.31,1530.61,417103.69,571.43,95802.42,320729.84,0.1867466217974588
2025-01-01,2025,1,International,Apparel,Direct Sales,0.8,1.0654,0.8791,1.0219,0.3623,0.5961,0,56547.0,39.6,2239180.9,1021621.79,1217559.11,223918.09,447836.18,545804.84,1530.61,544274.23,571.43,125051.64,418651.15,0.18696620268599112
2025-01-01,2025,1,International,Footwear,Direct Sales,0.8,1.0654,0.8791,1.0219,0.2995,0.5741,0,42228.0,60.85,2569538.8,1172346.92,1397191.88,256953.88,513907.76,626330.24,1530.61,624799.63,571.43,143572.49,480655.71,0.1870591368380972
2025-01-01,2025,1,International,Accessories,Direct Sales,0.8,1.0654,0.8791,1.0219,0.2745,0.5656,0,20405.0,35.59,726229.72,331340.85,394888.87,72622.97,145245.94,177019.95,1530.61,175489.34,571.43,40231.12,134686.79,0.18546031137365188
2025-01-01,2025,1,International,Home & Living,Direct Sales,0.8,1.0654,0.8791,1.0219,0.1709,0.5327,0,24054.0,39.55,951439.56,434092.39,517347.17,95143.96,190287.91,231915.3,1530.61,230384.69,571.43,52857.05,176956.21,0.18598786243447768
2025-01-01,2025,1,International,Beauty & Health,Direct Sales,0.8,1.0654,0.8791,1.0219,0.0307,0.4927,0,21868.0,56.36,1232437.08,562296.94,670140.14,123243.71,246487.42,300409.01,1530.61,298878.4,571.43,68610.6,229696.37,0.18637573773745916
2025-02-01,2025,2,North America,Enterprise,Direct Sales,0.78,1.2181,1.0302,1.0236,0.0634,0.5079,0,41214.0,39.67,1634790.02,763740.75,871049.27,163479.0,326958.0,380612.26,1530.61,379081.65,571.43,87057.35,291452.87,0.17828153245026537
2025-02-01,2025,2,North America,Pro Plan,Direct Sales,0.78,1.2181,1.0302,1.0236,0.2344,0.5594,0,28041.0,59.75,1675598.59,782805.69,892792.9,167559.86,335119.72,390113.32,1530.61,388582.71,571.43,89242.6,298768.69,0.17830564658090337
2025-02-01,2025,2,North America,Apparel,Direct Sales,0.78,1.2181,1.0302,1.0236,0.0771,0.5117,0,48542.0,43.89,2130447.68,995301.96,1135145.72,213044.77,426089.54,496011.42,1530.61,494480.8,571.43,113599.16,380310.22,0.178511879719102
2025-02-01,2025,2,North America,Footwear,Direct Sales,0.78,1.2181,1.0302,1.0236,0.1795,0.542,0,39870.0,63.97,2550386.07,1191488.66,1358897.41,255038.61,510077.21,593781.59,1530.61,592250.97,571.43,136086.3,455593.25,0.1786369739699841
2025-02-01,2025,2,North America,Accessories,Direct Sales,0.78,1.2181,1.0302,1.0236,0.0795,0.5124,0,18483.0,38.29,707666.34,330607.37,377058.98,70766.63,141533.27,164759.07,1530.61,163228.46,571.43,37411.12,125245.91,0.17698441047796623
2025-02-01,2025,2,North America,Home & Living,Direct Sales,0.78,1.2181,1.0302,1.0236,0.1926,0.5461,0,24656.0,39.73,979482.38,457594.31,521888.07,97948.24,195896.48,228043.36,1530.61,226512.75,571.43,51966.5,173974.81,0.17761913185207068
2025-02-01,2025,2,North America,Beauty & Health,Direct Sales,0.78,1.2181,1.0302,1.0236,0.1351,0.5285,0,23457.0,55.19,1294646.86,604832.76,689814.1,129464.69,258929.37,301420.04,1530.61,299889.43,571.43,68843.14,230474.86,0.17802141040993988
2025-02-01,2025,2,Europe,Enterprise,Direct Sales,0.78,1.2181,0.9713,1.0236,0.1007,0.5398,0,43810.0,38.34,1679770.47,785737.61,894032.85,167977.05,335954.09,390101.71,1530.61,388571.1,571.43,89239.92,298759.75,0.17785748430260237
2025-02-01,2025,2,Europe,Pro Plan,Direct Sales,0.78,1.2181,0.9713,1.0236,0.1838,0.5658,0,28360.0,59.38,1684031.04,787730.56,896300.48,168403.1,336806.21,391091.17,1530.61,389560.55,571.43,89467.5,299521.63,0.17785992234442424
2025-02-01,2025,2,Europe,Apparel,Direct Sales,0.78,1.2181,0.9713,1.0236,0.3827,0.6362,0,60354.0,38.89,2346985.02,1097837.14,1249147.88,234698.5,469397.0,545052.37,1530.61,543521.76,571.43,124878.58,418071.75,0.1781314096329426
2025-02-01,2025,2,Europe,Footwear,Direct Sales,0.78,1.2181,0.9713,1.0236,0.3415,0.6206,0,45648.0,59.33,2708502.35,1266942.25,1441560.1,270850.24,541700.47,629009.4,1530.61,627478.78,571.43,144188.69,482718.66,0.1782234599131878
2025-02-01,2025,2,Europe,Accessories,Direct Sales,0.78,1.2181,0.9713,1.0236,0.0625,0.5285,0,19067.0,37.63,717507.4,335624.76,381882.64,71750.74,143501.48,166630.42,1530.61,165099.81,571.43,37841.53,126686.86,0.17656523124360807
2025-02-01,2025,2,Europe,Home & Living,Direct Sales,0.78,1.2181,0.9713,1.0236,0.1454,0.5535,0,24993.0,39.43,985420.66,460945.17,524475.49,98542.07,197084.13,228849.3,1530.61,227318.68,571.43,52151.87,174595.39,0.17717853611877796
2025-02-01,2025,2,Europe,Beauty & Health,Direct Sales,0.78,1.2181,0.9713,1.0236,0.22,0.5776,0,25637.0,52.53,1346804.31,629987.74,716816.57,134680.43,269360.86,312775.27,1530.61,311244.66,571.43,71454.84,239218.39,0.1776192637815363
2025-02-01,2025,2,Northeast US,Enterprise,Direct Sales,0.78,1.2181,0.9814,1.0236,0.2879,0.5903,0,47909.0,36.48,1747887.04,800442.8,947444.24,174788.7,349577.41,423078.13,1530.61,421547.52,571.43,96824.5,324151.59,0.1854533974918654
2025-02-01,2025,2,Northeast US,Pro Plan,Direct Sales,0.78,1.2181,0.9814,1.0236,0.096,0.5288,0,26509.0,61.65,1634253.48,748404.44,885849.03,163425.35,326850.7,395572.99,1530.61,394042.38,571.43,90498.32,302972.63,0.18538900709576583
2025-02-01,2025,2,Northeast US,Apparel,Direct Sales,0.78,1.2181,0.9814,1.0236,0.4086,0.6349,0,60229.0,38.93,2344829.73,1073811.99,1271017.73,234482.97,468965.95,567568.82,1530.61,566038.2,571.43,130057.36,435409.42,0.1856891417015597
2025-02-01,2025,2,Northeast US,Footwear,Direct Sales,0.78,1.2181,0.9814,1.0236,0.0848,0.5256,0,38660.0,65.07,2515699.39,1152061.55,1363637.84,251569.94,503139.88,608928.02,1530.61,607397.41,571.43,139569.98,467256.0,0.1857360230945558
2025-02-01,2025,2,Northeast US,Accessories,Direct Sales,0.78,1.2181,0.9814,1.0236,0.2011,0.5612,0,20245.0,36.4,736879.89,337453.27,399426.62,73687.99,147375.98,178362.65,1530.61,176832.04,571.43,40539.94,135720.67,0.18418289308994443
2025-02-01,2025,2,Northeast US,Home & Living,Direct Sales,0.78,1.2181,0.9814,1.0236,0.2627,0.5816,0,26262.0,38.36,1007348.48,461314.04,546034.44,100734.85,201469.7,243829.89,1530.61,242299.28,571.43,55597.41,186130.45,0.18477265186323608
2025-02-01,2025,2,Northeast US,Beauty & Health,Direct Sales,0.78,1.2181,0.9814,1.0236,0.0965,0.529,0,23477.0,55.17,1295145.12,593110.17,702034.95,129514.51,259029.02,313491.41,1530.61,311960.8,571.43,71619.56,239769.82,0.1851296941921072
2025-02-01,2025,2,Southeast US,Enterprise,Direct Sales,0.78,1.2181,0.9312,1.0236,0.2094,0.5777,0,46883.0,36.92,1731163.36,815622.99,915540.38,173116.34,346232.67,396191.37,1530.61,394660.75,571.43,90640.54,303448.78,0.1752860457952391
2025-02-01,2025,2,Southeast US,Pro Plan,Direct Sales,0.78,1.2181,0.9312,1.0236,0.1342,0.5535,0,27745.0,60.11,1667711.22,785728.05,881983.17,166771.12,333542.24,381669.81,1530.61,380139.19,571.43,87300.59,292267.18,0.17525047292060553
2025-02-01,2025,2,Southeast US,Apparel,Direct Sales,0.78,1.2181,0.9312,1.0236,0.2516,0.592,0,56162.0,40.47,2273084.94,1070944.76,1202140.18,227308.49,454616.99,520214.7,1530.61,518684.09,571.43,119165.91,398946.75,0.17550894952478108
2025-02-01,2025,2,Southeast US,Footwear,Direct Sales,0.78,1.2181,0.9312,1.0236,0.1179,0.5485,0,40343.0,63.55,2563805.23,1207915.17,1355890.06,256380.52,512761.05,586748.49,1530.61,585217.88,571.43,134468.68,450177.77,0.1755896917333303
2025-02-01,2025,2,Southeast US,Accessories,Direct Sales,0.78,1.2181,0.9312,1.0236,0.0388,0.525,0,18938.0,37.77,715350.41,337031.3,378319.11,71535.04,143070.08,163713.99,1530.61,162183.37,571.43,37170.75,124441.2,0.1739583821584725
2025-02-01,2025,2,Southeast US,Home & Living,Direct Sales,0.78,1.2181,0.9312,1.0236,0.2979,0.6084,0,27469.0,37.41,1027667.95,484177.07,543490.88,102766.8,205533.59,235190.5,1530.61,233659.88,571.43,53610.34,179478.11,0.17464601284880005
2025-02-01,2025,2,Southeast US,Beauty & Health,Direct Sales,0.78,1.2181,0.9312,1.0236,0.0693,0.5338,0,23693.0,54.89,1300416.94,612680.45,687736.49,130041.69,260083.39,297611.41,1530.61,296080.79,571.43,67967.15,227542.21,0.17497635027731953
2025-02-01,2025,2,Midwest US,Enterprise,Direct Sales,0.78,1.2181,0.9882,1.0236,0.1078,0.5299,0,43005.0,38.74,1665988.37,761791.97,904196.4,166598.84,333197.67,404399.89,1530.61,402869.28,571.43,92528.51,309769.34,0.18593727638086693
2025-02-01,2025,2,Midwest US,Pro Plan,Direct Sales,0.78,1.2181,0.9882,1.0236,0.216,0.5635,0,28246.0,59.51,1681024.36,768667.35,912357.01,168102.44,336204.87,408049.71,1530.61,406519.09,571.43,93367.96,312579.7,0.18594596689842138
2025-02-01,2025,2,Midwest US,Apparel,Direct Sales,0.78,1.2181,0.9882,1.0236,0.2058,0.5602,0,53141.0,41.74,2217908.02,1014163.45,1203744.56,221790.8,443581.6,538372.16,1530.61,536841.55,571.43,123342.13,412927.99,0.18617904181617054
2025-02-01,2025,2,Midwest US,Footwear,Direct Sales,0.78,1.2181,0.9882,1.0236,0.1252,0.5351,0,39363.0,64.42,2535932.3,1159583.65,1376348.66,253593.23,507186.46,615568.97,1530.61,614038.36,571.43,141097.39,472369.53,0.18627056014074195
2025-02-01,2025,2,Midwest US,Accessories,Direct Sales,0.78,1.2181,0.9882,1.0236,0.1656,0.5475,0,19749.0,36.9,728814.02,333258.43,395555.59,72881.4,145762.8,176911.39,1530.61,175380.77,571.43,40206.15,134603.2,0.18468799488791393
2025-02-01,2025,2,Midwest US,Home & Living,Direct Sales,0.78,1.2181,0.9882,1.0236,0.1488,0.5423,0,24484.0,39.88,976440.59,446488.47,529952.12,97644.06,195288.12,237019.94,1530.61,235489.33,571.43,54031.12,180886.78,0.18525118870775334
2025-02-01,2025,2,Midwest US,Beauty & Health,Direct Sales,0.78,1.2181,0.9882,1.0236,0.0642,0.5173,0,22958.0,55.86,1282331.0,586360.31,695970.69,128233.1,256466.2,311271.39,1530.61,309740.78,571.43,71108.95,238060.4,0.18564660762314877
2025-02-01,2025,2,West US,Enterprise,Direct Sales,0.78,1.2181,0.9802,1.0236,0.1822,0.556,0,45120.0,37.72,1701915.37,780768.44,921146.93,170191.54,340383.07,410572.32,1530.61,409041.71,571.43,93948.16,314522.12,0.1848047943770553
2025-02-01,2025,2,West US,Pro Plan,Direct Sales,0.78,1.2181,0.9802,1.0236,0.1485,0.5454,0,27341.0,60.6,1656871.91,760104.36,896767.55,165687.19,331374.38,399705.98,1530.61,398175.37,571.43,91448.91,306155.03,0.18477893683404895
2025-02-01,2025,2,West US,Apparel,Direct Sales,0.78,1.2181,0.9802,1.0236,0.0087,0.5048,0,47890.0,44.22,2117689.81,971508.57,1146181.24,211768.98,423537.96,510874.3,1530.61,509343.69,571.43,117017.62,391754.64,0.18499151204774414
2025-02-01,2025,2,West US,Footwear,Direct Sales,0.78,1.2181,0.9802,1.0236,0.3369,0.6087,0,44776.0,59.97,2685374.07,1231938.65,1453435.42,268537.41,537074.81,647823.2,1530.61,646292.59,571.43,148515.87,497205.3,0.18515308744304662
2025-02-01,2025,2,West US,Accessories,Direct Sales,0.78,1.2181,0.9802,1.0236,0.247,0.5772,0,20820.0,35.84,746121.26,342289.6,403831.66,74612.13,149224.25,179995.28,1530.61,178464.67,571.43,40915.45,136977.8,0.18358651246581553
2025-02-01,2025,2,West US,Home & Living,Direct Sales,0.78,1.2181,0.9802,1.0236,0.2692,0.5847,0,26401.0,38.24,1009719.44,463217.55,546501.89,100971.94,201943.89,243586.06,1530.61,242055.44,571.43,55541.32,185942.69,0.1841528276409138
2025-02-01,2025,2,West US,Beauty & Health,Direct Sales,0.78,1.2181,0.9802,1.0236,0.1114,0.5342,0,23708.0,54.87,1300789.71,596748.56,704041.15,130078.97,260157.94,313804.23,1530.61,312273.62,571.43,71691.5,240010.69,0.18451152261959392
2025-02-01,2025,2,International,Enterprise,Direct Sales,0.78,1.2181,0.8818,1.0236,0.5982,0.7128,0,57845.0,32.86,1900599.6,869539.45,1031060.15,190059.96,380119.92,460880.27,1530.61,459349.66,571.43,105518.99,353259.24,0.18586725999521414
2025-02-01,2025,2,International,Pro Plan,Direct Sales,0.78,1.2181,0.8818,1.0236,0.4246,0.638,0,31982.0,55.54,1776449.2,812739.65,963709.55,177644.92,355289.84,430774.79,1530.61,429244.18,571.43,98594.73,330078.02,0.18580774502304936
2025-02-01,2025,2,International,Apparel,Direct Sales,0.78,1.2181,0.8818,1.0236,0.3612,0.6137,0,58221.0,39.67,2309746.29,1056727.32,1253018.98,230974.63,461949.26,560095.09,1530.61,558564.47,571.43,128338.4,429654.65,0.18601811456963094
2025-02-01,2025,2,International,Footwear,Direct Sales,0.78,1.2181,0.8818,1.0236,0.1818,0.5523,0,40627.0,63.3,2571801.97,1176619.88,1395182.09,257180.2,514360.39,623641.5,1530.61,622110.89,571.43,142954.08,478585.38,0.18608951450488234
2025-02-01,2025,2,International,Accessories,Direct Sales,0.78,1.2181,0.8818,1.0236,0.2698,0.5812,0,20966.0,35.7,748431.49,342413.36,406018.12,74843.15,149686.3,181488.68,1530.61,179958.06,571.43,41258.93,138127.71,0.18455625110055163
2025-02-01,2025,2,International,Home & Living,Direct Sales,0.78,1.2181,0.8818,1.0236,0.2883,0.5875,0,26528.0,38.14,1011875.45,462941.07,548934.37,101187.54,202375.09,245371.74,1530.61,243841.13,571.43,55952.03,187317.67,0.18511929506739197
2025-02-01,2025,2,International,Beauty & Health,Direct Sales,0.78,1.2181,0.8818,1.0236,0.2304,0.5679,0,25207.0,53.03,1336704.81,611553.09,725151.72,133670.48,267340.96,324140.27,1530.61,322609.66,571.43,74068.79,247969.44,0.1855080030721218
2025-03-01,2025,3,North America,Enterprise,Direct Sales,0.85,1.2337,1.0179,1.0253,0.056,0.5573,0,45229.0,39.64,1792744.3,831835.18,960909.12,179274.43,358548.86,423085.83,1530.61,421555.22,571.43,96826.27,324157.52,0.18081637186072771
2025-03-01,2025,3,North America,Pro Plan,Direct Sales,0.85,1.2337,1.0179,1.0253,0.1219,0.5781,0,28977.0,61.74,1789047.24,830119.74,958927.5,178904.72,357809.45,422213.33,1530.61,420682.72,571.43,96625.6,323485.69,0.1808145043727297
2025-03-01,2025,3,North America,Apparel,Direct Sales,0.85,1.2337,1.0179,1.0253,0.3518,0.6608,0,62683.0,40.07,2511505.12,1165340.93,1346164.19,251150.51,502301.02,592712.65,1530.61,591182.04,571.43,135840.44,454770.17,0.18107475329375397
