date,year,month,Region,Product,Channel,system,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-06-01,2024,6,LATAM,Professional Services,Direct Sales,protocol,1.0,0.9238,1.0133,1.0617,0.2432,0.2143,0,2602.0,591.85,1540108.72,285778.06,1254330.66,338823.92,539038.05,376468.69,3800.0,372668.69,1680.0,77907.62,293081.06
2024-06-01,2024,6,Divyansh,Starter,Direct Sales,protocol,1.0,0.9238,1.0133,1.0617,0.3132,0.2177,0,2644.0,578.43,1529546.94,283818.25,1245728.69,336500.33,535341.43,373886.93,3800.0,370086.93,1680.0,77365.46,291041.48
2024-06-01,2024,6,Divyansh,Professional,Direct Sales,protocol,1.0,0.9238,1.0133,1.0617,0.4359,0.2242,0,2722.0,554.94,1510637.1,280309.4,1230327.71,332340.16,528722.99,369264.56,3800.0,365464.56,1680.0,76394.76,287389.8
2024-06-01,2024,6,Divyansh,Enterprise,Direct Sales,protocol,1.0,0.9238,1.0133,1.0617,0.0541,0.2056,0,2496.0,628.05,1567784.62,290913.52,1276871.09,344912.62,548724.62,383233.86,3800.0,379433.86,1680.0,79328.31,298425.55
2024-06-01,2024,6,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,0.9238,1.0133,1.0617,0.1622,0.2104,0,2555.0,607.37,1552108.89,288004.78,1264104.11,341463.96,543238.11,379402.04,3800.0,375602.04,1680.0,78523.63,295398.41
2024-06-01,2024,6,Divyansh,Professional Services,Direct Sales,protocol,1.0,0.9238,1.0133,1.0617,0.2425,0.2142,0,2602.0,591.97,1540201.21,285795.22,1254405.99,338844.27,539070.42,376491.3,3800.0,372691.3,1680.0,77912.37,293098.92
2024-07-01,2024,7,North America,Starter,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.1317,0.2254,0,2737.0,613.21,1678616.0,311528.7,1367087.3,369295.52,587515.6,410276.18,3800.0,406476.18,1680.0,85007.2,319788.98
2024-07-01,2024,7,North America,Professional,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.5689,0.2498,0,3034.0,529.47,1606278.12,298103.76,1308174.36,353381.19,562197.34,392595.83,3800.0,388795.83,1680.0,81294.32,305821.51
2024-07-01,2024,7,North America,Enterprise,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.3488,0.2368,0,2875.0,571.62,1643614.12,305032.82,1338581.3,361595.11,575264.94,401721.25,3800.0,397921.25,1680.0,83210.66,313030.59
2024-07-01,2024,7,North America,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.1982,0.2288,0,2778.0,600.46,1668069.89,309571.49,1358498.41,366975.38,583824.46,407698.57,3800.0,403898.57,1680.0,84465.9,317752.67
2024-07-01,2024,7,North America,Professional Services,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.3025,0.2342,0,2845.0,580.49,1651227.4,306445.75,1344781.65,363270.03,577929.59,403582.04,3800.0,399782.04,1680.0,83601.43,314500.61
2024-07-01,2024,7,EMEA,Starter,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.023,0.2202,0,2674.0,634.02,1695505.81,314663.23,1380842.58,373011.28,593427.03,414404.27,3800.0,410604.27,1680.0,85874.1,323050.17
2024-07-01,2024,7,EMEA,Professional,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.3147,0.2349,0,2853.0,578.15,1649225.71,306074.26,1343151.45,362829.66,577229.0,403092.8,3800.0,399292.8,1680.0,83498.69,314114.11
2024-07-01,2024,7,EMEA,Enterprise,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.3217,0.2353,0,2857.0,576.82,1648086.07,305862.76,1342223.31,362578.94,576830.12,402814.25,3800.0,399014.25,1680.0,83440.19,313894.06
2024-07-01,2024,7,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.0661,0.2222,0,2699.0,625.76,1688849.37,313427.88,1375421.49,371546.86,591097.28,412777.35,3800.0,408977.35,1680.0,85532.44,321764.91
2024-07-01,2024,7,EMEA,Professional Services,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.2002,0.2289,0,2779.0,600.08,1667754.21,309512.9,1358241.31,366905.93,583713.97,407621.41,3800.0,403821.41,1680.0,84449.7,317691.71
2024-07-01,2024,7,APAC,Starter,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.4406,0.242,0,2939.0,554.04,1628290.27,302188.92,1326101.35,358223.86,569901.59,397975.9,3800.0,394175.9,1680.0,82424.14,310071.76
2024-07-01,2024,7,APAC,Professional,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.231,0.2304,0,2798.0,594.19,1662821.25,308597.41,1354223.84,365820.67,581987.44,406415.73,3800.0,402615.73,1680.0,84196.5,316739.22
2024-07-01,2024,7,APAC,Enterprise,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.0964,0.2237,0,2717.0,619.97,1684143.18,312554.48,1371588.71,370511.5,589450.11,411627.09,3800.0,407827.09,1680.0,85290.89,320856.2
2024-07-01,2024,7,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.298,0.234,0,2842.0,581.36,1651967.56,306583.11,1345384.45,363432.86,578188.64,403762.94,3800.0,399962.94,1680.0,83639.42,314643.52
2024-07-01,2024,7,APAC,Professional Services,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.233,0.2306,0,2800.0,593.79,1662490.9,308536.1,1353954.8,365748.0,581871.82,406334.99,3800.0,402534.99,1680.0,84179.55,316675.44
2024-07-01,2024,7,LATAM,Starter,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.0918,0.2235,0,2714.0,620.84,1684855.17,312686.61,1372168.56,370668.14,589699.31,411801.11,3800.0,408001.11,1680.0,85327.43,320993.68
2024-07-01,2024,7,LATAM,Professional,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.3682,0.2379,0,2888.0,567.91,1640410.96,304438.36,1335972.6,360890.41,574143.84,400938.35,3800.0,397138.35,1680.0,83046.25,312412.1
2024-07-01,2024,7,LATAM,Enterprise,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.0449,0.2212,0,2687.0,629.83,1692135.24,314037.7,1378097.55,372269.75,592247.34,413580.46,3800.0,409780.46,1680.0,85701.1,322399.36
2024-07-01,2024,7,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.41,0.2402,0,2917.0,559.9,1633430.5,303142.88,1330287.62,359354.71,571700.68,399232.24,3800.0,395432.24,1680.0,82687.97,311064.27
2024-07-01,2024,7,LATAM,Professional Services,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.1563,0.2266,0,2752.0,608.49,1674728.56,310807.25,1363921.31,368440.28,586155.0,409326.03,3800.0,405526.03,1680.0,84807.67,319038.37
2024-07-01,2024,7,Divyansh,Starter,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.0815,0.223,0,2708.0,622.82,1686461.1,312984.65,1373476.45,371021.44,590261.38,412193.62,3800.0,408393.62,1680.0,85409.86,321303.76
2024-07-01,2024,7,Divyansh,Professional,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.1211,0.2249,0,2731.0,615.23,1680270.81,311835.82,1368435.0,369659.58,588094.78,410680.63,3800.0,406880.63,1680.0,85092.13,320108.5
2024-07-01,2024,7,Divyansh,Enterprise,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.2423,0.231,0,2806.0,592.01,1660990.74,308257.69,1352733.05,365417.96,581346.76,405968.33,3800.0,402168.33,1680.0,84102.55,316385.78
2024-07-01,2024,7,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.299,0.234,0,2842.0,581.16,1651799.34,306551.89,1345247.45,363395.85,578129.77,403721.82,3800.0,399921.82,1680.0,83630.78,314611.04
2024-07-01,2024,7,Divyansh,Professional Services,Direct Sales,protocol,1.0,1.0746,1.0063,1.0653,0.3314,0.2358,0,2864.0,574.96,1646495.06,305567.49,1340927.57,362228.91,576273.27,402425.39,3800.0,398625.39,1680.0,83358.53,313586.86
2024-08-01,2024,8,North America,Starter,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1774,0.2249,0,2731.0,604.3,1650207.73,306313.05,1343894.68,363045.7,577572.71,403276.28,3800.0,399476.28,1680.0,83537.22,314259.06
2024-08-01,2024,8,North America,Professional,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1298,0.2225,0,2702.0,613.42,1657638.43,307692.34,1349946.09,364680.45,580173.45,405092.18,3800.0,401292.18,1680.0,83918.56,315693.62
2024-08-01,2024,8,North America,Enterprise,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1871,0.2254,0,2737.0,602.44,1648684.45,306030.3,1342654.16,362710.58,577039.56,402904.02,3800.0,399104.02,1680.0,83459.04,313964.97
2024-08-01,2024,8,North America,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.0468,0.2186,0,2654.0,629.32,1670416.34,310064.19,1360352.15,367491.59,584645.72,408214.84,3800.0,404414.84,1680.0,84574.32,318160.52
2024-08-01,2024,8,North America,Professional Services,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.2696,0.2296,0,2788.0,586.66,1635607.05,303602.86,1332004.19,359833.55,572462.47,399708.17,3800.0,395908.17,1680.0,82787.92,311440.26
2024-08-01,2024,8,EMEA,Starter,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.0906,0.2206,0,2679.0,620.94,1663705.65,308818.55,1354887.11,366015.24,582296.98,406574.88,3800.0,402774.88,1680.0,84229.93,316864.96
2024-08-01,2024,8,EMEA,Professional,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1014,0.2212,0,2686.0,618.86,1662034.73,308508.39,1353526.35,365647.64,581712.16,406166.55,3800.0,402366.55,1680.0,84144.17,316542.37
2024-08-01,2024,8,EMEA,Enterprise,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.4178,0.2377,0,2886.0,558.27,1611447.53,299118.35,1312329.18,354518.46,564006.64,393804.09,3800.0,390004.09,1680.0,81548.06,306776.03
2024-08-01,2024,8,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.16,0.224,0,2720.0,607.65,1652942.2,306820.62,1346121.57,363647.28,578529.77,403944.52,3800.0,400144.52,1680.0,83677.55,314786.97
2024-08-01,2024,8,EMEA,Professional Services,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1693,0.2245,0,2726.0,605.87,1651491.09,306551.27,1344939.82,363328.04,578021.88,403589.9,3800.0,399789.9,1680.0,83603.08,314506.82
2024-08-01,2024,8,APAC,Starter,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.095,0.2208,0,2682.0,620.09,1663024.95,308692.19,1354332.76,365865.49,582058.73,406408.54,3800.0,402608.54,1680.0,84194.99,316733.54
2024-08-01,2024,8,APAC,Professional,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1011,0.2211,0,2685.0,618.92,1662083.56,308517.45,1353566.11,365658.38,581729.25,406178.48,3800.0,402378.48,1680.0,84146.68,316551.8
2024-08-01,2024,8,APAC,Enterprise,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1379,0.2229,0,2707.0,611.88,1656385.87,307459.84,1348926.03,364404.89,579735.06,404786.08,3800.0,400986.08,1680.0,83854.28,315451.81
2024-08-01,2024,8,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1496,0.2235,0,2714.0,609.63,1654558.03,307120.56,1347437.47,364002.77,579095.31,404339.4,3800.0,400539.4,1680.0,83760.47,315098.92
2024-08-01,2024,8,APAC,Professional Services,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1086,0.2215,0,2690.0,617.49,1660928.96,308303.13,1352625.83,365404.37,581325.14,405896.32,3800.0,402096.32,1680.0,84087.43,316328.89
2024-08-01,2024,8,LATAM,Starter,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.2802,0.2301,0,2795.0,584.63,1633907.45,303287.38,1330620.07,359459.64,571867.61,399292.83,3800.0,395492.83,1680.0,82700.69,311112.13
2024-08-01,2024,8,LATAM,Professional,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.3176,0.2321,0,2819.0,577.46,1627867.15,302166.17,1325700.98,358130.77,569753.5,397816.71,3800.0,394016.71,1680.0,82390.71,309946.0
2024-08-01,2024,8,LATAM,Enterprise,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.0697,0.2196,0,2667.0,624.92,1666905.57,309412.52,1357493.05,366719.22,583416.95,407356.88,3800.0,403556.88,1680.0,84394.14,317482.73
2024-08-01,2024,8,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1116,0.2216,0,2692.0,616.91,1660465.44,308217.09,1352248.34,365302.4,581162.9,405783.04,3800.0,401983.04,1680.0,84063.64,316239.41
2024-08-01,2024,8,LATAM,Professional Services,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.5281,0.2442,0,2965.0,537.16,1592919.06,295679.07,1297239.98,350442.19,557521.67,389276.12,3800.0,385476.12,1680.0,80597.19,303198.94
2024-08-01,2024,8,Divyansh,Starter,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1534,0.2237,0,2716.0,608.91,1653973.44,307012.04,1346961.4,363874.16,578890.7,404196.54,3800.0,400396.54,1680.0,83730.47,314986.06
2024-08-01,2024,8,Divyansh,Professional,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.0462,0.2185,0,2654.0,629.42,1670494.94,310078.78,1360416.16,367508.89,584673.23,408234.04,3800.0,404434.04,1680.0,84578.35,318175.69
2024-08-01,2024,8,Divyansh,Enterprise,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.1086,0.2215,0,2690.0,617.48,1660924.38,308302.28,1352622.1,365403.36,581323.53,405895.2,3800.0,402095.2,1680.0,84087.19,316328.01
2024-08-01,2024,8,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.2661,0.2294,0,2786.0,587.33,1636164.36,303706.31,1332458.06,359956.16,572657.53,399844.37,3800.0,396044.37,1680.0,82816.52,311547.85
2024-08-01,2024,8,Divyansh,Professional Services,Direct Sales,protocol,1.0,1.0484,0.997,1.0688,0.0244,0.2175,0,2642.0,633.61,1673825.25,310696.95,1363128.29,368241.55,585838.84,409047.9,3800.0,405247.9,1680.0,84749.26,318818.64
2024-09-01,2024,9,North America,Starter,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.3427,0.2289,0,2780.0,572.83,1592356.63,296274.34,1296082.29,350318.46,557324.82,388439.01,3800.0,384639.01,1680.0,80421.39,302537.62
2024-09-01,2024,9,North America,Professional,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.3149,0.2274,0,2762.0,578.16,1596786.54,297098.57,1299687.97,351293.04,558875.29,389519.64,3800.0,385719.64,1680.0,80648.32,303391.32
2024-09-01,2024,9,North America,Enterprise,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.3125,0.2273,0,2760.0,578.62,1597166.47,297169.26,1299997.21,351376.62,559008.27,389612.32,3800.0,385812.32,1680.0,80667.79,303464.53
2024-09-01,2024,9,North America,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.1064,0.217,0,2636.0,618.08,1629093.85,303109.68,1325984.17,358400.65,570182.85,397400.68,3800.0,393600.68,1680.0,82303.34,309617.34
2024-09-01,2024,9,North America,Professional Services,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.1885,0.221,0,2684.0,602.36,1616547.44,300775.29,1315772.15,355640.44,565791.61,394340.11,3800.0,390540.11,1680.0,81660.62,307199.49
2024-09-01,2024,9,EMEA,Starter,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.2672,0.2249,0,2732.0,587.29,1604309.04,298498.21,1305810.83,352947.99,561508.16,391354.68,3800.0,387554.68,1680.0,81033.68,304841.0
2024-09-01,2024,9,EMEA,Professional,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.1156,0.2175,0,2641.0,616.32,1627699.44,302850.23,1324849.21,358093.88,569694.81,397060.53,3800.0,393260.53,1680.0,82231.91,309348.62
2024-09-01,2024,9,EMEA,Enterprise,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.4263,0.2335,0,2836.0,556.8,1578859.36,293763.03,1285096.32,347349.06,552600.77,385146.49,3800.0,381346.49,1680.0,79729.96,299936.53
2024-09-01,2024,9,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.1751,0.2203,0,2676.0,604.94,1618621.67,301161.22,1317460.45,356096.77,566517.59,394846.1,3800.0,391046.1,1680.0,81766.88,307599.22
2024-09-01,2024,9,EMEA,Professional Services,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.233,0.2232,0,2711.0,593.84,1609661.25,299494.04,1310167.21,354125.47,563381.44,392660.29,3800.0,388860.29,1680.0,81307.86,305872.43
2024-09-01,2024,9,APAC,Starter,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.1739,0.2203,0,2675.0,605.15,1618794.64,301193.4,1317601.23,356134.82,566578.12,394888.29,3800.0,391088.29,1680.0,81775.74,307632.55
2024-09-01,2024,9,APAC,Professional,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.0981,0.2166,0,2631.0,619.68,1630361.05,303345.45,1327015.6,358679.43,570626.37,397709.8,3800.0,393909.8,1680.0,82368.26,309861.54
2024-09-01,2024,9,APAC,Enterprise,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.4202,0.2332,0,2831.0,557.99,1579866.73,293950.46,1285916.26,347570.68,552953.35,385392.23,3800.0,381592.23,1680.0,79781.57,300130.66
2024-09-01,2024,9,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.2123,0.2222,0,2698.0,597.81,1612878.51,300092.65,1312785.86,354833.27,564507.48,393445.11,3800.0,389645.11,1680.0,81472.67,306492.44
2024-09-01,2024,9,APAC,Professional Services,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.0905,0.2163,0,2627.0,621.13,1631503.72,303558.06,1327945.66,358930.82,571026.3,397988.54,3800.0,394188.54,1680.0,82426.79,310081.75
2024-09-01,2024,9,LATAM,Starter,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.222,0.2227,0,2704.0,595.95,1611366.88,299811.39,1311555.49,354500.71,563978.41,393076.37,3800.0,389276.37,1680.0,81395.24,306201.13
2024-09-01,2024,9,LATAM,Professional,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.5828,0.2427,0,2948.0,526.83,1552867.26,288926.94,1263940.33,341630.8,543503.54,378805.99,3800.0,375005.99,1680.0,78398.46,294927.53
2024-09-01,2024,9,LATAM,Enterprise,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.0972,0.2166,0,2630.0,619.84,1630484.54,303368.43,1327116.11,358706.6,570669.59,397739.92,3800.0,393939.92,1680.0,82374.58,309885.34
2024-09-01,2024,9,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.2222,0.2227,0,2704.0,595.91,1611341.89,299806.74,1311535.15,354495.22,563969.66,393070.27,3800.0,389270.27,1680.0,81393.96,306196.31
2024-09-01,2024,9,LATAM,Professional Services,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.1862,0.2209,0,2682.0,602.8,1616907.49,300842.28,1316065.21,355719.65,565917.62,394427.94,3800.0,390627.94,1680.0,81679.07,307268.87
2024-09-01,2024,9,Divyansh,Starter,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.2999,0.2266,0,2752.0,581.03,1599160.51,297540.27,1301620.24,351815.31,559706.18,390098.75,3800.0,386298.75,1680.0,80769.94,303848.81
2024-09-01,2024,9,Divyansh,Professional,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.2957,0.2264,0,2750.0,581.83,1599825.15,297663.93,1302161.21,351961.53,559938.8,390260.88,3800.0,386460.88,1680.0,80803.98,303976.89
2024-09-01,2024,9,Divyansh,Enterprise,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.1375,0.2185,0,2654.0,612.14,1624376.98,302232.06,1322144.92,357362.94,568531.94,396250.05,3800.0,392450.05,1680.0,82061.71,308708.34
2024-09-01,2024,9,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.1317,0.2182,0,2650.0,613.25,1625261.11,302396.56,1322864.56,357557.45,568841.39,396465.72,3800.0,392665.72,1680.0,82107.0,308878.72
2024-09-01,2024,9,Divyansh,Professional Services,Direct Sales,protocol,1.0,1.0086,0.9929,1.0724,0.2002,0.2216,0,2691.0,600.12,1614746.55,300440.22,1314306.34,355244.24,565161.29,393900.8,3800.0,390100.8,1680.0,81568.37,306852.43
2024-10-01,2024,10,North America,Starter,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.6332,0.2326,0,2825.0,518.67,1465358.11,273666.56,1191691.55,322378.78,512875.34,356437.43,3800.0,352637.43,1680.0,73701.06,277256.37
2024-10-01,2024,10,North America,Professional,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.0365,0.2023,0,2457.0,633.27,1555801.6,290557.55,1265244.05,342276.35,544530.56,378437.14,3800.0,374637.14,1680.0,78321.0,294636.14
2024-10-01,2024,10,North America,Enterprise,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.3722,0.2181,0,2649.0,568.8,1506486.09,281347.51,1225138.58,331426.94,527270.13,366441.51,3800.0,362641.51,1680.0,75801.92,285159.59
2024-10-01,2024,10,North America,Add-ons & Extensions,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.0771,0.2041,0,2478.0,625.49,1550041.47,289481.81,1260559.66,341009.12,542514.51,377036.03,3800.0,373236.03,1680.0,78026.77,293529.26
2024-10-01,2024,10,North America,Professional Services,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.1693,0.2082,0,2528.0,607.77,1536730.88,286995.95,1249734.93,338080.79,537855.81,373798.32,3800.0,369998.32,1680.0,77346.85,290971.48
2024-10-01,2024,10,EMEA,Starter,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.1183,0.2059,0,2500.0,617.57,1544126.87,288377.21,1255749.66,339707.91,540444.41,375597.35,3800.0,371797.35,1680.0,77724.64,292392.7
2024-10-01,2024,10,EMEA,Professional,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.3502,0.217,0,2635.0,573.03,1509833.81,281972.72,1227861.08,332163.44,528441.83,367255.81,3800.0,363455.81,1680.0,75972.92,285802.89
2024-10-01,2024,10,EMEA,Enterprise,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.2043,0.2098,0,2548.0,601.04,1531610.29,286039.64,1245570.64,336954.26,536063.6,372552.78,3800.0,368752.78,1680.0,77085.28,289987.5
2024-10-01,2024,10,EMEA,Add-ons & Extensions,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.4177,0.2205,0,2677.0,560.06,1499498.22,280042.48,1219455.75,329889.61,524824.38,364741.76,3800.0,360941.76,1680.0,75444.97,283816.79
2024-10-01,2024,10,EMEA,Professional Services,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.2187,0.2105,0,2556.0,598.28,1529496.25,285644.83,1243851.42,336489.17,535323.69,372038.56,3800.0,368238.56,1680.0,76977.3,289581.26
2024-10-01,2024,10,APAC,Starter,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.1845,0.2089,0,2537.0,604.85,1534514.33,286582.0,1247932.33,337593.15,537080.01,373259.16,3800.0,369459.16,1680.0,77233.62,290545.54
2024-10-01,2024,10,APAC,Professional,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.0703,0.2038,0,2475.0,626.79,1551004.89,289661.73,1261343.16,341221.08,542851.71,377270.37,3800.0,373470.37,1680.0,78075.98,293714.39
2024-10-01,2024,10,APAC,Enterprise,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.4125,0.2202,0,2674.0,561.07,1500310.39,280194.15,1220116.23,330068.29,525108.64,364939.31,3800.0,361139.31,1680.0,75486.46,283972.86
2024-10-01,2024,10,APAC,Add-ons & Extensions,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.0844,0.2044,0,2482.0,624.08,1548993.45,289286.08,1259707.37,340778.56,542147.71,376781.1,3800.0,372981.1,1680.0,77973.23,293327.87
2024-10-01,2024,10,APAC,Professional Services,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.2294,0.211,0,2563.0,596.22,1527913.38,285349.22,1242564.16,336140.94,534769.68,371653.53,3800.0,367853.53,1680.0,76896.44,289277.09
2024-10-01,2024,10,LATAM,Starter,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.4631,0.2229,0,2707.0,551.35,1492465.04,278728.98,1213736.06,328342.31,522362.76,363030.99,3800.0,359230.99,1680.0,75085.71,282465.28
2024-10-01,2024,10,LATAM,Professional,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.3698,0.218,0,2647.0,569.27,1506853.15,281416.06,1225437.09,331507.69,527398.6,366530.79,3800.0,362730.79,1680.0,75820.67,285230.12
2024-10-01,2024,10,LATAM,Enterprise,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.2371,0.2114,0,2567.0,594.76,1526787.72,285138.99,1241648.73,335893.3,534375.7,371379.73,3800.0,367579.73,1680.0,76838.94,289060.78
2024-10-01,2024,10,LATAM,Add-ons & Extensions,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.1985,0.2096,0,2545.0,602.17,1532471.65,286200.51,1246271.14,337143.76,536365.08,372762.3,3800.0,368962.3,1680.0,77129.28,290153.02
2024-10-01,2024,10,LATAM,Professional Services,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.1614,0.2078,0,2524.0,609.28,1537878.88,287210.35,1250668.53,338333.35,538257.61,374077.57,3800.0,370277.57,1680.0,77405.49,291192.08
2024-10-01,2024,10,Divyansh,Starter,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.0118,0.2012,0,2444.0,638.03,1559299.23,291210.76,1268088.47,343045.83,545754.73,379287.91,3800.0,375487.91,1680.0,78499.66,295308.25
2024-10-01,2024,10,Divyansh,Professional,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.1995,0.2096,0,2546.0,601.97,1532317.13,286171.65,1246145.48,337109.77,536311.0,372724.71,3800.0,368924.71,1680.0,77121.39,290123.32
2024-10-01,2024,10,Divyansh,Enterprise,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.1916,0.2092,0,2541.0,603.49,1533474.52,286387.8,1247086.72,337364.39,536716.08,373006.24,3800.0,369206.24,1680.0,77180.51,290345.73
2024-10-01,2024,10,Divyansh,Add-ons & Extensions,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.2833,0.2136,0,2594.0,585.88,1519911.06,283854.73,1236056.33,334380.43,531968.87,369707.03,3800.0,365907.03,1680.0,76487.68,287739.35
2024-10-01,2024,10,Divyansh,Professional Services,Direct Sales,protocol,1.0,0.9043,1.0145,1.076,0.0833,0.2043,0,2481.0,624.29,1549149.25,289315.18,1259834.07,340812.83,542202.24,376819.0,3800.0,373019.0,1680.0,77981.19,293357.81
