date,year,month,product,region,scenario,channel,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-03-01,2024,3,Household,Middle East & Africa,Pessimistic,Grocery,1.0,1.2337,0.2612,1.0512,0.3349,0.93,0,123809.0,7.48,926341.98,500279.0,426062.98,74107.36,111161.04,240794.58,75.0,240719.58,30.0,60172.4,180517.19
2024-03-01,2024,3,Household,Middle East & Africa,Pessimistic,Mass Retail,1.0,1.2337,0.2612,1.0512,0.1524,0.8561,0,113979.0,7.94,904704.23,488593.35,416110.88,72376.34,108564.51,235170.04,75.0,235095.04,30.0,58766.26,176298.78
2024-03-01,2024,3,Household,Middle East & Africa,Pessimistic,Club,1.0,1.2337,0.2612,1.0512,0.2037,0.8758,0,116602.0,7.81,910604.57,491779.88,418824.69,72848.37,109272.55,236703.78,75.0,236628.78,30.0,59149.69,177449.08
2024-03-01,2024,3,Household,Middle East & Africa,Pessimistic,E-Commerce,1.0,1.2337,0.2612,1.0512,0.1287,0.8472,0,112797.0,8.0,902014.5,487140.74,414873.76,72161.16,108241.74,234470.86,75.0,234395.86,30.0,58591.47,175774.4
2024-03-01,2024,3,Household,Middle East & Africa,Pessimistic,Drug,1.0,1.2337,0.2612,1.0512,0.0146,0.8068,0,107408.0,8.28,889485.56,480374.37,409111.18,71158.84,106738.27,231214.07,75.0,231139.07,30.0,57777.27,173331.8
2024-03-01,2024,3,Household,Middle East & Africa,Pessimistic,Convenience,1.0,1.2337,0.2612,1.0512,0.2926,0.9119,0,121401.0,7.59,921158.99,497479.88,423679.11,73692.72,110539.08,239447.31,75.0,239372.31,30.0,59835.58,179506.73
2024-03-01,2024,3,Household,Middle East & Africa,Stress Test,Grocery,1.0,1.2337,0.2612,1.0512,0.1134,0.9236,0,122960.0,6.37,783151.31,422947.64,360203.67,62652.1,93978.16,203573.41,75.0,203498.41,30.0,50867.1,152601.3
2024-03-01,2024,3,Household,Middle East & Africa,Stress Test,Mass Retail,1.0,1.2337,0.2612,1.0512,0.1857,0.9534,0,126934.0,6.23,790302.04,426809.46,363492.58,63224.16,94836.24,205432.18,75.0,205357.18,30.0,51331.79,153995.38
2024-03-01,2024,3,Household,Middle East & Africa,Stress Test,Club,1.0,1.2337,0.2612,1.0512,0.2498,0.9813,1,130646.0,6.1,796836.42,430338.4,366498.02,63746.91,95620.37,207130.73,75.0,207055.73,30.0,51756.43,155269.3
2024-03-01,2024,3,Household,Middle East & Africa,Stress Test,E-Commerce,1.0,1.2337,0.2612,1.0512,0.2223,0.9692,0,129032.0,6.15,794012.29,428813.21,365199.08,63520.98,95281.47,206396.62,75.0,206321.62,30.0,51572.91,154718.72
2024-03-01,2024,3,Household,Middle East & Africa,Stress Test,Drug,1.0,1.2337,0.2612,1.0512,0.0651,0.9045,0,120426.0,6.46,778505.89,420438.84,358067.05,62280.47,93420.71,202365.87,75.0,202290.87,30.0,50565.22,151695.65
2024-03-01,2024,3,Household,Middle East & Africa,Stress Test,Convenience,1.0,1.2337,0.2612,1.0512,0.1335,0.9317,0,124046.0,6.33,785122.35,424012.12,361110.23,62809.79,94214.68,204085.76,75.0,204010.76,30.0,50995.19,152985.57
2024-03-01,2024,3,Baby & Child,North America,Base,Grocery,1.0,1.2337,1.0179,1.0512,0.0987,0.7647,0,113736.0,9.64,1096345.24,598369.71,497975.53,87707.62,131561.43,278706.48,75.0,278631.48,30.0,69650.37,208951.11
2024-03-01,2024,3,Baby & Child,North America,Base,Mass Retail,1.0,1.2337,1.0179,1.0512,0.0621,0.7527,0,111961.0,9.75,1091429.89,595686.98,495742.91,87314.39,130971.59,277456.93,75.0,277381.93,30.0,69337.98,208013.95
2024-03-01,2024,3,Baby & Child,North America,Base,Club,1.0,1.2337,1.0179,1.0512,0.3142,0.8422,0,125263.0,9.0,1127006.37,615104.12,511902.25,90160.51,135240.76,286500.98,75.0,286425.98,30.0,71598.99,214796.98
2024-03-01,2024,3,Baby & Child,North America,Base,E-Commerce,1.0,1.2337,1.0179,1.0512,0.203,0.8006,0,119076.0,9.33,1110812.6,606265.79,504546.81,88865.01,133297.51,282384.29,75.0,282309.29,30.0,70569.82,211709.47
2024-03-01,2024,3,Baby & Child,North America,Base,Drug,1.0,1.2337,1.0179,1.0512,0.4393,0.8936,0,132909.0,8.62,1146246.69,625605.21,520641.47,91699.73,137549.6,291392.14,75.0,291317.14,30.0,72821.78,218465.35
2024-03-01,2024,3,Baby & Child,North America,Base,Convenience,1.0,1.2337,1.0179,1.0512,0.2253,0.8087,0,120279.0,9.26,1114007.45,608009.49,505997.95,89120.6,133680.89,283196.46,75.0,283121.46,30.0,70772.87,212318.6
2024-03-01,2024,3,Baby & Child,North America,Optimistic,Grocery,1.0,1.2337,1.0179,1.0512,0.2377,0.769,0,114373.0,10.61,1213380.09,662245.67,551134.41,97070.41,145605.61,308458.4,75.0,308383.4,30.0,77088.35,231265.05
2024-03-01,2024,3,Baby & Child,North America,Optimistic,Mass Retail,1.0,1.2337,1.0179,1.0512,0.1725,0.7468,0,111083.0,10.83,1203302.94,656745.71,546557.23,96264.23,144396.35,305896.64,75.0,305821.64,30.0,76447.91,229343.73
2024-03-01,2024,3,Baby & Child,North America,Optimistic,Club,1.0,1.2337,1.0179,1.0512,0.3581,0.8129,0,120907.0,10.2,1232793.39,672841.18,559952.21,98623.47,147935.21,313393.53,75.0,313318.53,30.0,78322.13,234966.4
2024-03-01,2024,3,Baby & Child,North America,Optimistic,E-Commerce,1.0,1.2337,1.0179,1.0512,0.1988,0.7557,0,112395.0,10.74,1207345.82,658952.25,548393.56,96587.67,144881.5,306924.4,75.0,306849.4,30.0,76704.85,230114.55
2024-03-01,2024,3,Baby & Child,North America,Optimistic,Drug,1.0,1.2337,1.0179,1.0512,0.079,0.717,0,106641.0,11.15,1189354.66,649132.94,540221.73,95148.37,142722.56,302350.79,75.0,302275.79,30.0,75561.45,226684.34
2024-03-01,2024,3,Baby & Child,North America,Optimistic,Convenience,1.0,1.2337,1.0179,1.0512,0.0926,0.7212,0,107272.0,11.11,1191360.12,650227.49,541132.63,95308.81,142963.21,302860.61,75.0,302785.61,30.0,75688.9,227066.71
2024-03-01,2024,3,Baby & Child,North America,Pessimistic,Grocery,1.0,1.2337,1.0179,1.0512,0.0978,0.8275,0,123086.0,7.91,973170.24,531142.54,442027.7,77853.62,116780.43,247393.65,75.0,247318.65,30.0,61822.16,185466.49
2024-03-01,2024,3,Baby & Child,North America,Pessimistic,Mass Retail,1.0,1.2337,1.0179,1.0512,0.1223,0.8364,0,124404.0,7.85,976137.67,532762.12,443375.55,78091.01,117136.52,248148.02,75.0,248073.02,30.0,62010.75,186032.26
2024-03-01,2024,3,Baby & Child,North America,Pessimistic,Club,1.0,1.2337,1.0179,1.0512,0.5108,1.0,1,148736.0,6.9,1025848.97,559893.84,465955.12,82067.92,123101.88,260785.33,75.0,260710.33,30.0,65170.08,195510.25
2024-03-01,2024,3,Baby & Child,North America,Pessimistic,E-Commerce,1.0,1.2337,1.0179,1.0512,0.2718,0.8941,0,132989.0,7.48,994926.71,543016.91,451909.8,79594.14,119391.21,252924.46,75.0,252849.46,30.0,63204.86,189614.59
2024-03-01,2024,3,Baby & Child,North America,Pessimistic,Drug,1.0,1.2337,1.0179,1.0512,0.1327,0.8402,0,124967.0,7.82,977396.84,533449.36,443947.48,78191.75,117287.62,248468.11,75.0,248393.11,30.0,62090.78,186272.33
2024-03-01,2024,3,Baby & Child,North America,Pessimistic,Convenience,1.0,1.2337,1.0179,1.0512,0.1059,0.8305,0,123520.0,7.89,974151.04,531677.85,442473.19,77932.08,116898.12,247642.99,75.0,247567.99,30.0,61884.5,185653.49
2024-03-01,2024,3,Baby & Child,North America,Stress Test,Grocery,1.0,1.2337,1.0179,1.0512,0.1044,0.9107,0,135460.0,6.25,847235.5,462409.14,384826.36,67778.84,101668.26,215379.26,75.0,215304.26,30.0,53818.56,161455.69
2024-03-01,2024,3,Baby & Child,North America,Stress Test,Mass Retail,1.0,1.2337,1.0179,1.0512,0.1978,0.9489,0,141143.0,6.07,857242.45,467870.79,389371.66,68579.4,102869.09,217923.17,75.0,217848.17,30.0,54454.54,163363.63
2024-03-01,2024,3,Baby & Child,North America,Stress Test,Club,1.0,1.2337,1.0179,1.0512,0.3807,1.0,1,148736.0,5.72,850668.59,464282.88,386385.72,68053.49,102080.23,216252.0,75.0,216177.0,30.0,54036.75,162110.25
2024-03-01,2024,3,Baby & Child,North America,Stress Test,E-Commerce,1.0,1.2337,1.0179,1.0512,0.3602,1.0,1,148736.0,5.76,856563.77,467500.38,389063.39,68525.1,102787.65,217750.64,75.0,217675.64,30.0,54411.41,163234.23
2024-03-01,2024,3,Baby & Child,North America,Stress Test,Drug,1.0,1.2337,1.0179,1.0512,0.2867,0.9879,1,146939.0,5.9,867155.65,473281.28,393874.37,69372.45,104058.68,220443.24,75.0,220368.24,30.0,55084.56,165253.68
2024-03-01,2024,3,Baby & Child,North America,Stress Test,Convenience,1.0,1.2337,1.0179,1.0512,0.2379,0.9662,0,143709.0,6.0,861666.91,470285.6,391381.31,68933.35,103400.03,219047.93,75.0,218972.93,30.0,54735.73,164207.19
2024-03-01,2024,3,Baby & Child,Europe,Base,Grocery,1.0,1.2337,1.0514,1.0512,0.0335,0.7603,0,113086.0,9.68,1094553.71,602249.69,492304.03,87564.3,131346.45,273393.28,75.0,273318.28,30.0,68322.07,204966.21
2024-03-01,2024,3,Baby & Child,Europe,Base,Mass Retail,1.0,1.2337,1.0514,1.0512,0.1065,0.7845,0,116683.0,9.46,1104389.11,607661.35,496727.75,88351.13,132526.69,275849.93,75.0,275774.93,30.0,68936.23,206808.7
2024-03-01,2024,3,Baby & Child,Europe,Base,Club,1.0,1.2337,1.0514,1.0512,0.2494,0.8359,0,124323.0,9.05,1124583.41,618772.75,505810.67,89966.67,134950.01,280893.98,75.0,280818.98,30.0,70197.25,210591.74
2024-03-01,2024,3,Baby & Child,Europe,Base,E-Commerce,1.0,1.2337,1.0514,1.0512,0.4622,0.9238,0,137409.0,8.42,1157203.8,636721.27,520482.53,92576.3,138864.46,289041.77,75.0,288966.77,30.0,72234.19,216702.58
2024-03-01,2024,3,Baby & Child,Europe,Base,Drug,1.0,1.2337,1.0514,1.0512,0.5857,0.9825,1,146138.0,8.06,1177747.14,648024.7,529722.44,94219.77,141329.66,294173.01,75.0,294098.01,30.0,73517.0,220551.01
2024-03-01,2024,3,Baby & Child,Europe,Base,Convenience,1.0,1.2337,1.0514,1.0512,0.4057,0.899,0,133712.0,8.59,1148220.9,631778.66,516442.24,91857.67,137786.51,286798.06,75.0,286723.06,30.0,71673.27,215019.8
2024-03-01,2024,3,Baby & Child,Europe,Optimistic,Grocery,1.0,1.2337,1.0514,1.0512,0.0508,0.7243,0,107727.0,11.07,1192802.79,656308.69,536494.11,95424.22,143136.34,297933.55,75.0,297858.55,30.0,74457.14,223371.41
2024-03-01,2024,3,Baby & Child,Europe,Optimistic,Mass Retail,1.0,1.2337,1.0514,1.0512,0.034,0.7191,0,106962.0,11.13,1190375.18,654972.95,535402.23,95230.01,142845.02,297327.19,75.0,297252.19,30.0,74305.55,222916.64
2024-03-01,2024,3,Baby & Child,Europe,Optimistic,Club,1.0,1.2337,1.0514,1.0512,0.1671,0.7618,0,113308.0,10.68,1210139.94,665848.0,544291.94,96811.2,145216.79,302263.95,75.0,302188.95,30.0,75539.74,226619.21
2024-03-01,2024,3,Baby & Child,Europe,Optimistic,E-Commerce,1.0,1.2337,1.0514,1.0512,0.3455,0.8262,0,122893.0,10.08,1238546.21,681477.81,557068.4,99083.7,148625.54,309359.16,75.0,309284.16,30.0,77313.54,231940.62
2024-03-01,2024,3,Baby & Child,Europe,Optimistic,Drug,1.0,1.2337,1.0514,1.0512,0.122,0.7469,0,111086.0,10.83,1203312.44,662091.34,541221.09,96264.99,144397.49,300558.61,75.0,300483.61,30.0,75113.4,225340.2
2024-03-01,2024,3,Baby & Child,Europe,Optimistic,Convenience,1.0,1.2337,1.0514,1.0512,0.2405,0.7872,0,117090.0,10.43,1221544.33,672122.97,549421.36,97723.55,146585.32,305112.5,75.0,305037.5,30.0,76251.87,228755.62
2024-03-01,2024,3,Baby & Child,Europe,Pessimistic,Grocery,1.0,1.2337,1.0514,1.0512,0.4933,1.0,1,148736.0,6.83,1015972.94,559012.66,456960.28,81277.84,121916.75,253765.69,75.0,253690.69,30.0,63415.17,190245.52
2024-03-01,2024,3,Baby & Child,Europe,Pessimistic,Mass Retail,1.0,1.2337,1.0514,1.0512,0.3536,0.9495,0,141230.0,7.17,1012165.18,556917.54,455247.64,80973.21,121459.82,252814.6,75.0,252739.6,30.0,63177.4,189532.2
2024-03-01,2024,3,Baby & Child,Europe,Pessimistic,Club,1.0,1.2337,1.0514,1.0512,0.3214,0.9353,0,139119.0,7.24,1007819.61,554526.5,453293.11,80625.57,120938.35,251729.18,75.0,251654.18,30.0,62906.05,188718.14
2024-03-01,2024,3,Baby & Child,Europe,Pessimistic,E-Commerce,1.0,1.2337,1.0514,1.0512,0.1857,0.8794,0,130793.0,7.57,990205.36,544834.72,445370.64,79216.43,118824.64,247329.57,75.0,247254.57,30.0,61806.14,185418.42
2024-03-01,2024,3,Baby & Child,Europe,Pessimistic,Drug,1.0,1.2337,1.0514,1.0512,0.1635,0.8708,0,129515.0,7.62,987430.19,543307.76,444122.43,78994.42,118491.62,246636.4,75.0,246561.4,30.0,61632.85,184898.55
2024-03-01,2024,3,Baby & Child,Europe,Pessimistic,Convenience,1.0,1.2337,1.0514,1.0512,0.2281,0.8962,0,133301.0,7.47,995593.48,547799.4,447794.09,79647.48,119471.22,248675.39,75.0,248600.39,30.0,62142.6,186427.79
2024-03-01,2024,3,Baby & Child,Europe,Stress Test,Grocery,1.0,1.2337,1.0514,1.0512,0.0923,0.9263,0,137778.0,6.18,851352.99,468434.82,382918.17,68108.24,102162.36,212647.57,75.0,212572.57,30.0,53135.64,159406.93
2024-03-01,2024,3,Baby & Child,Europe,Stress Test,Mass Retail,1.0,1.2337,1.0514,1.0512,0.2701,1.0,1,148736.0,5.84,868655.94,477955.32,390700.62,69492.48,104238.71,216969.43,75.0,216894.43,30.0,54216.11,162648.33
2024-03-01,2024,3,Baby & Child,Europe,Stress Test,Club,1.0,1.2337,1.0514,1.0512,0.441,1.0,1,148736.0,5.51,820195.02,451290.96,368904.06,65615.6,98423.4,204865.06,75.0,204790.06,30.0,51190.01,153570.04
2024-03-01,2024,3,Baby & Child,Europe,Stress Test,E-Commerce,1.0,1.2337,1.0514,1.0512,0.0334,0.9032,0,134344.0,6.29,845235.8,465069.0,380166.81,67618.86,101428.3,211119.65,75.0,211044.65,30.0,52753.66,158260.98
2024-03-01,2024,3,Baby & Child,Europe,Stress Test,Drug,1.0,1.2337,1.0514,1.0512,0.0354,0.904,0,134462.0,6.29,845446.22,465184.77,380261.45,67635.7,101453.55,211172.2,75.0,211097.2,30.0,52766.8,158300.4
2024-03-01,2024,3,Baby & Child,Europe,Stress Test,Convenience,1.0,1.2337,1.0514,1.0512,0.2516,0.9941,1,147852.0,5.88,868692.2,477975.27,390716.93,69495.38,104243.06,216978.49,75.0,216903.49,30.0,54218.37,162655.12
2024-03-01,2024,3,Baby & Child,Asia Pacific,Base,Grocery,1.0,1.2337,0.7212,1.0512,0.0734,0.7652,0,113809.0,9.63,1096546.77,593531.78,503014.99,87723.74,131585.61,283705.64,75.0,283630.64,30.0,70900.16,212700.48
2024-03-01,2024,3,Baby & Child,Asia Pacific,Base,Mass Retail,1.0,1.2337,0.7212,1.0512,0.1443,0.7891,0,117368.0,9.43,1106237.9,598777.33,507460.57,88499.03,132748.55,286212.99,75.0,286137.99,30.0,71527.0,214580.99
2024-03-01,2024,3,Baby & Child,Asia Pacific,Base,Club,1.0,1.2337,0.7212,1.0512,0.4875,0.9255,0,137649.0,8.41,1157781.71,626676.63,531105.07,92622.54,138933.81,299548.73,75.0,299473.73,30.0,74860.93,224582.8
2024-03-01,2024,3,Baby & Child,Asia Pacific,Base,E-Commerce,1.0,1.2337,0.7212,1.0512,0.1481,0.7904,0,117565.0,9.41,1106768.79,599064.69,507704.1,88541.5,132812.26,286350.34,75.0,286275.34,30.0,71561.34,214684.01
2024-03-01,2024,3,Baby & Child,Asia Pacific,Base,Drug,1.0,1.2337,0.7212,1.0512,0.3512,0.8668,0,128923.0,8.81,1136317.67,615058.72,521258.95,90905.41,136358.12,293995.42,75.0,293920.42,30.0,73472.6,220417.81
2024-03-01,2024,3,Baby & Child,Asia Pacific,Base,Convenience,1.0,1.2337,0.7212,1.0512,0.174,0.7995,0,118919.0,9.34,1110395.31,601027.63,509367.68,88831.63,133247.44,287288.62,75.0,287213.62,30.0,71795.9,215387.71
2024-03-01,2024,3,Baby & Child,Asia Pacific,Optimistic,Grocery,1.0,1.2337,0.7212,1.0512,0.2361,0.7774,0,115622.0,10.53,1217149.66,658810.94,558338.72,97371.97,146057.96,314908.79,75.0,314833.79,30.0,78700.95,236102.84
2024-03-01,2024,3,Baby & Child,Asia Pacific,Optimistic,Mass Retail,1.0,1.2337,0.7212,1.0512,0.2289,0.7748,0,115246.0,10.55,1216017.43,658198.09,557819.34,97281.39,145922.09,314615.85,75.0,314540.85,30.0,78627.71,235883.14
2024-03-01,2024,3,Baby & Child,Asia Pacific,Optimistic,Club,1.0,1.2337,0.7212,1.0512,0.2975,0.7994,0,118907.0,10.32,1226931.14,664105.39,562825.75,98154.49,147231.74,317439.52,75.0,317364.52,30.0,79333.63,238000.89
2024-03-01,2024,3,Baby & Child,Asia Pacific,Optimistic,E-Commerce,1.0,1.2337,0.7212,1.0512,0.083,0.7266,0,108066.0,11.05,1193873.16,646211.99,547661.18,95509.85,143264.78,308886.55,75.0,308811.55,30.0,77195.39,231586.16
2024-03-01,2024,3,Baby & Child,Asia Pacific,Optimistic,Drug,1.0,1.2337,0.7212,1.0512,0.2915,0.7973,0,118581.0,10.34,1225969.81,663585.05,562384.76,98077.58,147116.38,317190.8,75.0,317115.8,30.0,79271.45,237814.35
2024-03-01,2024,3,Baby & Child,Asia Pacific,Optimistic,Convenience,1.0,1.2337,0.7212,1.0512,0.0278,0.7097,0,105553.0,11.23,1185872.11,641881.22,543990.88,94869.77,142304.65,306816.46,75.0,306741.46,30.0,76677.87,230033.6
2024-03-01,2024,3,Baby & Child,Asia Pacific,Pessimistic,Grocery,1.0,1.2337,0.7212,1.0512,0.2032,0.8769,0,130427.0,7.59,989413.79,535543.53,453870.26,79153.1,118729.65,255987.5,75.0,255912.5,30.0,63970.63,191911.88
2024-03-01,2024,3,Baby & Child,Asia Pacific,Pessimistic,Mass Retail,1.0,1.2337,0.7212,1.0512,0.1094,0.8414,0,125144.0,7.81,977793.9,529253.99,448539.91,78223.51,117335.27,252981.13,75.0,252906.13,30.0,63219.03,189657.1
2024-03-01,2024,3,Baby & Child,Asia Pacific,Pessimistic,Club,1.0,1.2337,0.7212,1.0512,0.5607,1.0,1,148736.0,6.72,999452.34,540977.13,458475.21,79956.19,119934.28,258584.74,75.0,258509.74,30.0,64619.94,193859.81
2024-03-01,2024,3,Baby & Child,Asia Pacific,Pessimistic,E-Commerce,1.0,1.2337,0.7212,1.0512,0.2317,0.8882,0,132109.0,7.52,993042.22,537507.5,455534.71,79443.38,119165.07,256926.27,75.0,256851.27,30.0,64205.32,192615.95
2024-03-01,2024,3,Baby & Child,Asia Pacific,Pessimistic,Drug,1.0,1.2337,0.7212,1.0512,0.066,0.8258,0,122823.0,7.92,972576.5,526429.95,446146.55,77806.12,116709.18,251631.25,75.0,251556.25,30.0,62881.56,188644.69
2024-03-01,2024,3,Baby & Child,Asia Pacific,Pessimistic,Convenience,1.0,1.2337,0.7212,1.0512,0.2302,0.8876,0,132020.0,7.52,992849.68,537403.29,455446.39,79427.97,119141.96,256876.46,75.0,256801.46,30.0,64192.86,192578.59
2024-03-01,2024,3,Baby & Child,Asia Pacific,Stress Test,Grocery,1.0,1.2337,0.7212,1.0512,0.2798,0.9963,1,148179.0,5.87,869240.78,470497.06,398743.72,69539.26,104308.89,224895.57,75.0,224820.57,30.0,56197.64,168592.93
2024-03-01,2024,3,Baby & Child,Asia Pacific,Stress Test,Mass Retail,1.0,1.2337,0.7212,1.0512,0.1505,0.9401,0,139823.0,6.11,854944.38,462758.79,392185.58,68395.55,102593.33,221196.71,75.0,221121.71,30.0,55272.93,165818.78
2024-03-01,2024,3,Baby & Child,Asia Pacific,Stress Test,Club,1.0,1.2337,0.7212,1.0512,0.3361,1.0,1,148736.0,5.76,856429.07,463562.42,392866.65,68514.33,102771.49,221580.84,75.0,221505.84,30.0,55368.96,166106.88
2024-03-01,2024,3,Baby & Child,Asia Pacific,Stress Test,E-Commerce,1.0,1.2337,0.7212,1.0512,0.1204,0.9277,0,137989.0,6.17,851724.18,461015.79,390708.4,68137.93,102206.9,220363.56,75.0,220288.56,30.0,55064.64,165193.92
2024-03-01,2024,3,Baby & Child,Asia Pacific,Stress Test,Drug,1.0,1.2337,0.7212,1.0512,0.2736,0.9934,1,147762.0,5.88,868541.2,470118.39,398422.81,69483.3,104224.94,224714.57,75.0,224639.57,30.0,56152.39,168457.17
2024-03-01,2024,3,Baby & Child,Asia Pacific,Stress Test,Convenience,1.0,1.2337,0.7212,1.0512,0.1654,0.9462,0,140740.0,6.09,856541.44,463623.24,392918.2,68523.31,102784.97,221609.91,75.0,221534.91,30.0,55376.23,166128.68
2024-03-01,2024,3,Baby & Child,Latin America,Base,Grocery,1.0,1.2337,0.178,1.0512,0.5589,0.9588,0,142610.0,8.2,1169552.29,632856.2,536696.09,93564.18,140346.28,302785.63,75.0,302710.63,30.0,75670.16,227010.47
2024-03-01,2024,3,Baby & Child,Latin America,Base,Mass Retail,1.0,1.2337,0.178,1.0512,0.1765,0.8002,0,119026.0,9.33,1110678.61,600999.08,509679.54,88854.29,133281.43,287543.81,75.0,287468.81,30.0,71859.7,215579.11
2024-03-01,2024,3,Baby & Child,Latin America,Base,Club,1.0,1.2337,0.178,1.0512,0.4642,0.9148,0,136065.0,8.48,1153957.42,624417.66,529539.76,92316.59,138474.89,298748.27,75.0,298673.27,30.0,74660.82,223982.45
2024-03-01,2024,3,Baby & Child,Latin America,Base,E-Commerce,1.0,1.2337,0.178,1.0512,0.0559,0.7593,0,112941.0,9.69,1094151.2,592055.93,502095.27,87532.1,131298.14,283265.03,75.0,283190.03,30.0,70790.01,212370.02
2024-03-01,2024,3,Baby & Child,Latin America,Base,Drug,1.0,1.2337,0.178,1.0512,0.2025,0.8096,0,120411.0,9.25,1114356.92,602989.44,511367.47,89148.55,133722.83,288496.09,75.0,288421.09,30.0,72097.77,216293.32
2024-03-01,2024,3,Baby & Child,Latin America,Base,Convenience,1.0,1.2337,0.178,1.0512,0.0354,0.7527,0,111956.0,9.75,1091416.52,590576.17,500840.35,87313.32,130969.98,282557.05,75.0,282482.05,30.0,70613.01,211839.04
2024-03-01,2024,3,Baby & Child,Latin America,Optimistic,Grocery,1.0,1.2337,0.178,1.0512,0.328,0.8107,0,120575.0,10.22,1231823.47,666551.75,565271.72,98545.88,147818.82,318907.03,75.0,318832.03,30.0,79700.51,239101.52
2024-03-01,2024,3,Baby & Child,Latin America,Optimistic,Mass Retail,1.0,1.2337,0.178,1.0512,0.3071,0.8029,0,119415.0,10.29,1228426.2,664713.45,563712.75,98274.1,147411.14,318027.51,75.0,317952.51,30.0,79480.63,238441.88
2024-03-01,2024,3,Baby & Child,Latin America,Optimistic,Club,1.0,1.2337,0.178,1.0512,0.2619,0.7864,0,116959.0,10.44,1221155.24,660779.06,560376.18,97692.42,146538.63,316145.13,75.0,316070.13,30.0,79010.03,237030.1
2024-03-01,2024,3,Baby & Child,Latin America,Optimistic,E-Commerce,1.0,1.2337,0.178,1.0512,0.1355,0.7432,0,110540.0,10.87,1201617.64,650207.08,551410.56,96129.41,144194.12,311087.04,75.0,311012.04,30.0,77745.51,233236.53
2024-03-01,2024,3,Baby & Child,Latin America,Optimistic,Drug,1.0,1.2337,0.178,1.0512,0.0393,0.713,0,106045.0,11.2,1187451.21,642541.48,544909.73,94996.1,142494.14,307419.49,75.0,307344.49,30.0,76828.62,230485.86
2024-03-01,2024,3,Baby & Child,Latin America,Optimistic,Convenience,1.0,1.2337,0.178,1.0512,0.4518,0.8598,0,127889.0,9.8,1252725.3,677861.93,574863.37,100218.02,150327.04,324318.31,75.0,324243.31,30.0,81053.33,243159.98
2024-03-01,2024,3,Baby & Child,Latin America,Pessimistic,Grocery,1.0,1.2337,0.178,1.0512,0.051,0.8203,0,122012.0,7.96,970737.74,525275.7,445462.04,77659.02,116488.53,251314.49,75.0,251239.49,30.0,62802.37,188407.12
2024-03-01,2024,3,Baby & Child,Latin America,Pessimistic,Mass Retail,1.0,1.2337,0.178,1.0512,0.1652,0.862,0,128215.0,7.68,984589.68,532771.12,451818.56,78767.17,118150.76,254900.62,75.0,254825.62,30.0,63698.91,191096.72
2024-03-01,2024,3,Baby & Child,Latin America,Pessimistic,Club,1.0,1.2337,0.178,1.0512,0.3936,0.9572,0,142374.0,7.13,1014501.89,548956.91,465544.98,81160.15,121740.23,262644.6,75.0,262569.6,30.0,65634.9,196904.7
2024-03-01,2024,3,Baby & Child,Latin America,Pessimistic,E-Commerce,1.0,1.2337,0.178,1.0512,0.1633,0.8613,0,128110.0,7.68,984359.04,532646.32,451712.72,78748.72,118123.08,254840.91,75.0,254765.91,30.0,63683.98,191051.93
2024-03-01,2024,3,Baby & Child,Latin America,Pessimistic,Drug,1.0,1.2337,0.178,1.0512,0.0823,0.8314,0,123664.0,7.88,974475.82,527298.41,447177.41,77958.07,116937.1,252282.24,75.0,252207.24,30.0,63044.31,189132.93
2024-03-01,2024,3,Baby & Child,Latin America,Pessimistic,Convenience,1.0,1.2337,0.178,1.0512,0.2274,0.8863,0,131826.0,7.53,992434.28,537015.91,455418.37,79394.74,119092.11,256931.51,75.0,256856.51,30.0,64206.63,192619.88
2024-03-01,2024,3,Baby & Child,Latin America,Stress Test,Grocery,1.0,1.2337,0.178,1.0512,0.1954,0.9587,0,142600.0,6.03,859761.84,465225.55,394536.28,68780.95,103171.42,222583.92,75.0,222508.92,30.0,55619.73,166859.19
2024-03-01,2024,3,Baby & Child,Latin America,Stress Test,Mass Retail,1.0,1.2337,0.178,1.0512,0.0858,0.9138,0,135913.0,6.24,848042.99,458884.37,389158.62,67843.44,101765.16,219550.02,75.0,219475.02,30.0,54861.26,164583.77
2024-03-01,2024,3,Baby & Child,Latin America,Stress Test,Club,1.0,1.2337,0.178,1.0512,0.4278,1.0,1,148736.0,5.58,830320.37,449294.48,381025.88,66425.63,99638.44,214961.81,75.0,214886.81,30.0,53714.2,161142.61
2024-03-01,2024,3,Baby & Child,Latin America,Stress Test,E-Commerce,1.0,1.2337,0.178,1.0512,0.1846,0.9541,0,141915.0,6.05,858579.76,464585.92,393993.84,68686.38,103029.57,222277.89,75.0,222202.89,30.0,55543.22,166629.67
2024-03-01,2024,3,Baby & Child,Latin America,Stress Test,Drug,1.0,1.2337,0.178,1.0512,0.2309,0.9741,0,144892.0,5.96,863686.36,467349.15,396337.21,69094.91,103642.36,223599.94,75.0,223524.94,30.0,55873.73,167621.2
2024-03-01,2024,3,Baby & Child,Latin America,Stress Test,Convenience,1.0,1.2337,0.178,1.0512,0.1192,0.9271,0,137893.0,6.18,851555.65,460785.1,390770.55,68124.45,102186.68,220459.42,75.0,220384.42,30.0,55088.6,165265.81
