date,year,month,Region,Product,Channel,dp,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-03-01,2024,3,Southeast US,Apparel,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.0668,0.6596,0,23460.0,40.2,943043.29,437573.04,505470.24,94304.33,188608.66,222557.26,714.29,221842.97,266.67,50962.55,170613.75
2024-03-01,2024,3,Southeast US,Apparel,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.318,0.7618,0,27095.0,37.11,1005389.18,466501.6,538887.58,100538.92,201077.84,237270.82,714.29,236556.54,266.67,54346.67,181943.2
2024-03-01,2024,3,Southeast US,Apparel,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.2468,0.7304,0,25980.0,37.98,986783.35,457868.48,528914.87,98678.33,197356.67,232879.87,714.29,232165.58,266.67,53336.75,178562.16
2024-03-01,2024,3,Southeast US,Footwear,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.1478,0.6901,0,24545.0,39.2,962177.6,446451.38,515726.21,96217.76,192435.52,227072.93,714.29,226358.65,266.67,52001.16,174090.83
2024-03-01,2024,3,Southeast US,Footwear,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1482,0.6902,0,24551.0,39.2,962276.38,446497.22,515779.16,96227.64,192455.28,227096.25,714.29,226381.96,266.67,52006.52,174108.78
2024-03-01,2024,3,Southeast US,Footwear,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.16,0.6949,0,24715.0,39.05,965138.53,447825.26,517313.27,96513.85,193027.71,227771.71,714.29,227057.43,266.67,52161.87,174628.88
2024-03-01,2024,3,Southeast US,Accessories,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.0515,0.6541,0,23264.0,40.39,939519.31,435937.92,503581.4,93951.93,187903.86,221725.6,714.29,221011.32,266.67,50771.27,169973.38
2024-03-01,2024,3,Southeast US,Accessories,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.0442,0.6515,0,23171.0,40.48,937852.58,435164.55,502688.03,93785.26,187570.52,221332.25,714.29,220617.97,266.67,50680.8,169670.5
2024-03-01,2024,3,Southeast US,Accessories,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.2315,0.724,0,25750.0,38.17,982890.28,456062.09,526828.19,98289.03,196578.06,231961.11,714.29,231246.82,266.67,53125.44,177854.72
2024-03-01,2024,3,Southeast US,Home & Living,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.156,0.6933,0,24659.0,39.1,964159.42,447370.95,516788.47,96415.94,192831.88,227540.64,714.29,226826.36,266.67,52108.73,174450.96
2024-03-01,2024,3,Southeast US,Home & Living,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1397,0.6869,0,24432.0,39.3,960210.32,445538.57,514671.75,96021.03,192042.06,226608.66,714.29,225894.37,266.67,51894.37,173733.33
2024-03-01,2024,3,Southeast US,Home & Living,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.1315,0.6838,0,24320.0,39.4,958241.39,444624.98,513616.41,95824.14,191648.28,226143.99,714.29,225429.71,266.67,51787.5,173375.54
2024-03-01,2024,3,Southeast US,Beauty & Health,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.1177,0.6785,0,24132.0,39.57,954945.91,443095.87,511850.03,95494.59,190989.18,225366.26,714.29,224651.98,266.67,51608.62,172776.69
2024-03-01,2024,3,Southeast US,Beauty & Health,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1194,0.6791,0,24155.0,39.55,955352.2,443284.39,512067.81,95535.22,191070.44,225462.15,714.29,224747.86,266.67,51630.67,172850.52
2024-03-01,2024,3,Southeast US,Beauty & Health,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.3506,0.7768,0,27630.0,36.71,1014164.95,470573.57,543591.38,101416.49,202832.99,239341.9,714.29,238627.61,266.67,54823.02,183537.93
2024-03-01,2024,3,Southeast US,Hello,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.0581,0.6564,0,23348.0,40.3,941034.95,436641.18,504393.78,94103.5,188206.99,222083.29,714.29,221369.01,266.67,50853.54,170248.8
2024-03-01,2024,3,Southeast US,Hello,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1064,0.6742,0,23980.0,39.71,952273.36,441855.81,510417.55,95227.34,190454.67,224735.54,714.29,224021.26,266.67,51463.56,172291.03
2024-03-01,2024,3,Southeast US,Hello,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.5145,0.86,0,30589.0,34.69,1061068.42,492336.82,568731.59,106106.84,212213.68,250411.07,714.29,249696.78,266.67,57368.93,192061.19
2024-03-01,2024,3,Southeast US,dhruv,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.3009,0.7541,0,26820.0,37.32,1000841.87,464391.64,536450.22,100084.19,200168.37,236197.66,714.29,235483.38,266.67,54099.84,181116.87
2024-03-01,2024,3,Southeast US,dhruv,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1723,0.6997,0,24888.0,38.9,968134.86,449215.56,518919.3,96813.49,193626.97,228478.84,714.29,227764.56,266.67,52324.51,175173.38
2024-03-01,2024,3,Southeast US,dhruv,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.2248,0.7212,0,25650.0,38.25,981200.16,455277.87,525922.29,98120.02,196240.03,231562.24,714.29,230847.95,266.67,53033.7,177547.59
2024-03-01,2024,3,Midwest US,Apparel,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.1788,0.7023,0,24980.0,38.82,969729.06,449955.27,519773.79,96972.91,193945.81,228855.07,714.29,228140.79,266.67,52411.05,175463.07
2024-03-01,2024,3,Midwest US,Apparel,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.3278,0.7662,0,27253.0,36.99,1007985.74,467706.41,540279.33,100798.57,201597.15,237883.61,714.29,237169.32,266.67,54487.61,182415.05
2024-03-01,2024,3,Midwest US,Apparel,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.1088,0.6751,0,24012.0,39.68,952837.13,442117.4,510719.73,95283.71,190567.43,224868.59,714.29,224154.31,266.67,51494.16,172393.48
2024-03-01,2024,3,Midwest US,Footwear,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.1021,0.6726,0,23923.0,39.76,951266.23,441388.5,509877.73,95126.62,190253.25,224497.86,714.29,223783.58,266.67,51408.89,172108.02
2024-03-01,2024,3,Midwest US,Footwear,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1421,0.6879,0,24465.0,39.27,960790.6,445807.82,514982.78,96079.06,192158.12,226745.6,714.29,226031.32,266.67,51925.87,173838.78
2024-03-01,2024,3,Midwest US,Footwear,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.3346,0.7694,0,27364.0,36.9,1009816.21,468555.75,541260.46,100981.62,201963.24,238315.6,714.29,237601.31,266.67,54586.97,182747.68
2024-03-01,2024,3,Midwest US,Accessories,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.0709,0.6611,0,23513.0,40.15,943988.53,438011.64,505976.89,94398.85,188797.71,222780.33,714.29,222066.05,266.67,51013.86,170785.52
2024-03-01,2024,3,Midwest US,Accessories,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.3173,0.7614,0,27083.0,37.12,1005187.49,466408.02,538779.47,100518.75,201037.5,237223.23,714.29,236508.94,266.67,54335.72,181906.55
2024-03-01,2024,3,Midwest US,Accessories,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.1968,0.7096,0,25239.0,38.6,974180.07,452020.55,522159.53,97418.01,194836.01,229905.51,714.29,229191.22,266.67,52652.65,176271.91
2024-03-01,2024,3,Midwest US,Home & Living,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.1252,0.6814,0,24234.0,39.48,956747.68,443931.9,512815.78,95674.77,191349.54,225791.48,714.29,225077.19,266.67,51706.42,173104.11
2024-03-01,2024,3,Midwest US,Home & Living,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.3555,0.7791,0,27711.0,36.65,1015484.6,471185.89,544298.71,101548.46,203096.92,239653.33,714.29,238939.05,266.67,54894.65,183777.73
2024-03-01,2024,3,Midwest US,Home & Living,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.1011,0.6722,0,23910.0,39.78,951040.55,441283.78,509756.77,95104.05,190208.11,224444.6,714.29,223730.32,266.67,51396.64,172067.01
2024-03-01,2024,3,Midwest US,Beauty & Health,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.3492,0.7762,0,27607.0,36.72,1013784.63,470397.1,543387.53,101378.46,202756.93,239252.14,714.29,238537.86,266.67,54802.37,183468.82
2024-03-01,2024,3,Midwest US,Beauty & Health,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.25,0.7318,0,26029.0,37.94,987606.8,458250.56,529356.24,98760.68,197521.36,233074.2,714.29,232359.92,266.67,53381.45,178711.8
2024-03-01,2024,3,Midwest US,Beauty & Health,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.1666,0.6975,0,24808.0,38.97,966740.53,448568.59,518171.94,96674.05,193348.11,228149.78,714.29,227435.5,266.67,52248.83,174920.0
2024-03-01,2024,3,Midwest US,Hello,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.5668,0.8895,0,31637.0,34.04,1077086.19,499769.09,577317.1,107708.62,215417.24,254191.24,714.29,253476.96,266.67,58238.37,194971.92
2024-03-01,2024,3,Midwest US,Hello,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.0718,0.6614,0,23524.0,40.14,944182.11,438101.46,506080.65,94418.21,188836.42,222826.02,714.29,222111.73,266.67,51024.36,170820.7
2024-03-01,2024,3,Midwest US,Hello,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.1189,0.6789,0,24148.0,39.56,955236.83,443230.86,512005.97,95523.68,191047.37,225434.92,714.29,224720.63,266.67,51624.41,172829.55
2024-03-01,2024,3,Midwest US,dhruv,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.2644,0.738,0,26248.0,37.77,991302.27,459965.26,531337.01,99130.23,198260.45,233946.33,714.29,233232.04,266.67,53582.04,179383.34
2024-03-01,2024,3,Midwest US,dhruv,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.3712,0.7865,0,27976.0,36.45,1019783.23,473180.46,546602.77,101978.32,203956.65,240667.8,714.29,239953.52,266.67,55127.98,184558.88
2024-03-01,2024,3,Midwest US,dhruv,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.4657,0.8338,0,29658.0,35.29,1046594.69,485621.0,560973.69,104659.47,209318.94,246995.28,714.29,246281.0,266.67,56583.3,189431.03
2024-03-01,2024,3,West US,Apparel,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.3319,0.7681,0,27321.0,36.93,1009113.11,468229.51,540883.6,100911.31,201822.62,238149.67,714.29,237435.38,266.67,54548.8,182619.91
2024-03-01,2024,3,West US,Apparel,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.2864,0.7476,0,26591.0,37.49,997039.14,462627.17,534411.96,99703.91,199407.83,235300.22,714.29,234585.94,266.67,53893.43,180425.84
2024-03-01,2024,3,West US,Apparel,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.41,0.8055,0,28648.0,35.97,1030609.23,478203.73,552405.5,103060.92,206121.85,243222.73,714.29,242508.44,266.67,55715.61,186526.17
2024-03-01,2024,3,West US,Footwear,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.0488,0.6531,0,23229.0,40.42,938896.01,435648.71,503247.31,93889.6,187779.2,221578.5,714.29,220864.22,266.67,50737.44,169860.11
2024-03-01,2024,3,West US,Footwear,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1003,0.6719,0,23900.0,39.79,950854.89,441197.64,509657.26,95085.49,190170.98,224400.79,714.29,223686.5,266.67,51386.56,172033.27
2024-03-01,2024,3,West US,Footwear,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.065,0.6589,0,23437.0,40.22,942626.99,437379.88,505247.11,94262.7,188525.4,222459.01,714.29,221744.73,266.67,50939.95,170538.11
2024-03-01,2024,3,West US,Accessories,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.199,0.7105,0,25270.0,38.57,974712.11,452267.41,522444.7,97471.21,194942.42,230031.07,714.29,229316.78,266.67,52681.53,176368.59
2024-03-01,2024,3,West US,Accessories,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.2802,0.7449,0,26493.0,37.57,995398.07,461865.72,533532.35,99539.81,199079.61,234912.93,714.29,234198.65,266.67,53804.36,180127.62
2024-03-01,2024,3,West US,Accessories,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.0837,0.6658,0,23679.0,39.99,946948.12,439384.89,507563.23,94694.81,189389.62,223478.79,714.29,222764.51,266.67,51174.5,171323.34
2024-03-01,2024,3,West US,Home & Living,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.2719,0.7413,0,26365.0,37.67,993259.89,460873.6,532386.29,99325.99,198651.98,234408.32,714.29,233694.04,266.67,53688.3,179739.07
2024-03-01,2024,3,West US,Home & Living,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1994,0.7107,0,25276.0,38.57,974818.94,452316.98,522501.96,97481.89,194963.79,230056.28,714.29,229341.99,266.67,52687.33,176388.0
2024-03-01,2024,3,West US,Home & Living,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.1796,0.7027,0,24992.0,38.81,969931.8,450049.34,519882.46,96993.18,193986.36,228902.92,714.29,228188.63,266.67,52422.05,175499.91
2024-03-01,2024,3,West US,Beauty & Health,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.2142,0.7167,0,25493.0,38.38,978515.64,454032.26,524483.39,97851.56,195703.13,230928.7,714.29,230214.41,266.67,52887.98,177059.76
2024-03-01,2024,3,West US,Beauty & Health,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1852,0.7049,0,25071.0,38.74,971291.38,450680.19,520611.19,97129.14,194258.28,229223.78,714.29,228509.49,266.67,52495.85,175746.98
2024-03-01,2024,3,West US,Beauty & Health,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.1697,0.6987,0,24852.0,38.93,967505.87,448923.71,518582.16,96750.59,193501.17,228330.4,714.29,227616.12,266.67,52290.37,175059.08
2024-03-01,2024,3,West US,Hello,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.0549,0.6553,0,23307.0,40.34,940302.4,436301.27,504001.13,94030.24,188060.48,221910.41,714.29,221196.13,266.67,50813.78,170115.68
2024-03-01,2024,3,West US,Hello,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.0801,0.6644,0,23633.0,40.03,946121.77,439001.47,507120.31,94612.18,189224.35,223283.78,714.29,222569.49,266.67,51129.65,171173.17
2024-03-01,2024,3,West US,Hello,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.0539,0.6549,0,23294.0,40.36,940068.79,436192.88,503875.92,94006.88,188013.76,221855.28,714.29,221140.99,266.67,50801.09,170073.23
2024-03-01,2024,3,West US,dhruv,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.1106,0.6758,0,24037.0,39.66,953283.02,442324.29,510958.73,95328.3,190656.6,224973.82,714.29,224259.54,266.67,51518.36,172474.51
2024-03-01,2024,3,West US,dhruv,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.2871,0.7479,0,26602.0,37.49,997218.33,462710.32,534508.01,99721.83,199443.67,235342.51,714.29,234628.22,266.67,53903.16,180458.4
2024-03-01,2024,3,West US,dhruv,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.0884,0.6675,0,23742.0,39.93,948052.1,439897.14,508154.96,94805.21,189610.42,223739.33,714.29,223025.05,266.67,51234.43,171523.95
2024-03-01,2024,3,International,Apparel,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.1412,0.6875,0,24454.0,39.28,960586.91,445713.3,514873.61,96058.69,192117.38,226697.53,714.29,225983.25,266.67,51914.81,173801.77
2024-03-01,2024,3,International,Apparel,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.2346,0.7253,0,25796.0,38.13,983681.04,456429.0,527252.04,98368.1,196736.21,232147.72,714.29,231433.44,266.67,53168.36,177998.41
2024-03-01,2024,3,International,Apparel,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.1919,0.7076,0,25168.0,38.66,972957.79,451453.4,521504.39,97295.78,194591.56,229617.05,714.29,228902.76,266.67,52586.3,176049.79
2024-03-01,2024,3,International,Footwear,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.1324,0.6841,0,24332.0,39.39,958466.36,444729.37,513736.99,95846.64,191693.27,226197.09,714.29,225482.8,266.67,51799.71,173416.42
2024-03-01,2024,3,International,Footwear,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.2594,0.7358,0,26171.0,37.83,990002.67,459362.24,530640.42,99000.27,198000.53,233639.62,714.29,232925.34,266.67,53511.49,179147.18
2024-03-01,2024,3,International,Footwear,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.2352,0.7255,0,25805.0,38.13,983829.43,456497.86,527331.57,98382.94,196765.89,232182.74,714.29,231468.46,266.67,53176.41,178025.38
2024-03-01,2024,3,International,Accessories,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.3266,0.7657,0,27234.0,37.0,1007671.13,467560.43,540110.7,100767.11,201534.23,237809.36,714.29,237095.07,266.67,54470.53,182357.87
2024-03-01,2024,3,International,Accessories,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1172,0.6783,0,24125.0,39.58,954832.47,443043.24,511789.23,95483.25,190966.49,225339.49,714.29,224625.21,266.67,51602.46,172756.08
2024-03-01,2024,3,International,Accessories,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.1103,0.6757,0,24033.0,39.66,953198.17,442284.92,510913.25,95319.82,190639.63,224953.8,714.29,224239.51,266.67,51513.75,172459.09
2024-03-01,2024,3,International,Home & Living,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.2028,0.7121,0,25326.0,38.52,975675.71,452714.52,522961.19,97567.57,195135.14,230258.47,714.29,229544.19,266.67,52733.83,176543.69
2024-03-01,2024,3,International,Home & Living,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1136,0.6769,0,24077.0,39.62,953987.34,442651.1,511336.24,95398.73,190797.47,225140.04,714.29,224425.76,266.67,51556.59,172602.5
2024-03-01,2024,3,International,Home & Living,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.0225,0.6438,0,22898.0,40.74,932925.92,432878.58,500047.34,93292.59,186585.18,220169.57,714.29,219455.28,266.67,50413.38,168775.23
2024-03-01,2024,3,International,Beauty & Health,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.2415,0.7282,0,25899.0,38.05,985424.97,457238.19,528186.78,98542.5,197084.99,232559.29,714.29,231845.0,266.67,53263.02,178315.32
2024-03-01,2024,3,International,Beauty & Health,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.4063,0.8036,0,28583.0,36.02,1029569.08,477721.1,551847.98,102956.91,205913.82,242977.25,714.29,242262.97,266.67,55659.15,186337.15
2024-03-01,2024,3,International,Beauty & Health,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.1421,0.6878,0,24465.0,39.27,960787.69,445806.47,514981.22,96078.77,192157.54,226744.92,714.29,226030.63,266.67,51925.71,173838.25
2024-03-01,2024,3,International,Hello,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.1755,0.701,0,24934.0,38.86,968922.39,449580.97,519341.41,96892.24,193784.48,228664.7,714.29,227950.41,266.67,52367.26,175316.48
2024-03-01,2024,3,International,Hello,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.1226,0.6804,0,24199.0,39.51,956131.48,443645.98,512485.5,95613.15,191226.3,225646.06,714.29,224931.77,266.67,51672.97,172992.13
2024-03-01,2024,3,International,Hello,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.3806,0.7911,0,28137.0,36.34,1022395.97,474392.77,548003.2,102239.6,204479.19,241284.41,714.29,240570.12,266.67,55269.79,185033.66
2024-03-01,2024,3,International,dhruv,Direct Sales,pd,1.0,1.2337,1.0179,1.0253,0.0361,0.6486,0,23068.0,40.58,936001.36,434305.58,501695.77,93600.14,187200.27,220895.37,714.29,220181.08,266.67,50580.32,169334.1
2024-03-01,2024,3,International,dhruv,Direct Sales,hi,1.0,1.2337,1.0179,1.0253,0.3557,0.7792,0,27715.0,36.64,1015543.39,471213.16,544330.22,101554.34,203108.68,239667.21,714.29,238952.92,266.67,54897.84,183788.41
2024-03-01,2024,3,International,dhruv,Direct Sales,feippfn,1.0,1.2337,1.0179,1.0253,0.3318,0.7681,0,27318.0,36.94,1009061.42,468205.52,540855.89,100906.14,201812.28,238137.47,714.29,237423.18,266.67,54546.0,182610.52
2024-04-01,2024,4,Northeast US,Apparel,Direct Sales,pd,1.0,1.0464,1.0274,1.027,0.1845,0.6522,0,23197.0,38.89,902046.9,421519.62,480527.28,90204.69,180409.38,209913.21,714.29,209198.92,266.67,48054.42,160877.84
2024-04-01,2024,4,Northeast US,Apparel,Direct Sales,hi,1.0,1.0464,1.0274,1.027,0.1289,0.632,0,22478.0,39.57,889510.31,415661.37,473848.94,88951.03,177902.06,206995.85,714.29,206281.56,266.67,47383.43,158631.47
2024-04-01,2024,4,Northeast US,Apparel,Direct Sales,feippfn,1.0,1.0464,1.0274,1.027,0.3119,0.7026,0,24989.0,37.31,932367.45,435688.18,496679.27,93236.74,186473.49,216969.03,714.29,216254.75,266.67,49677.26,166310.82
2024-04-01,2024,4,Northeast US,Footwear,Direct Sales,pd,1.0,1.0464,1.0274,1.027,0.2951,0.6956,0,24739.0,37.52,928221.61,433750.87,494470.75,92822.16,185644.32,216004.26,714.29,215289.98,266.67,49455.36,165567.95
2024-04-01,2024,4,Northeast US,Footwear,Direct Sales,hi,1.0,1.0464,1.0274,1.027,0.2024,0.6589,0,23437.0,38.66,906173.12,423447.77,482725.35,90617.31,181234.62,210873.41,714.29,210159.13,266.67,48275.27,161617.19
2024-04-01,2024,4,Northeast US,Footwear,Direct Sales,feippfn,1.0,1.0464,1.0274,1.027,0.0493,0.6047,0,21508.0,40.55,872231.1,407586.93,464644.17,87223.11,174446.22,202974.84,714.29,202260.56,266.67,46458.6,155535.3
2024-04-01,2024,4,Northeast US,Accessories,Direct Sales,pd,1.0,1.0464,1.0274,1.027,0.435,0.7572,0,26931.0,35.79,963906.67,450426.22,513480.45,96390.67,192781.33,224308.45,714.29,223594.16,266.67,51365.32,171962.17
2024-04-01,2024,4,Northeast US,Accessories,Direct Sales,hi,1.0,1.0464,1.0274,1.027,0.1605,0.6433,0,22882.0,39.18,896584.06,418966.88,477617.18,89658.41,179316.81,208641.96,714.29,207927.68,266.67,47762.03,159898.98
2024-04-01,2024,4,Northeast US,Accessories,Direct Sales,feippfn,1.0,1.0464,1.0274,1.027,0.2263,0.6681,0,23763.0,38.37,911760.86,426058.88,485701.98,91176.09,182352.17,212173.72,714.29,211459.44,266.67,48574.34,162618.43
2024-04-01,2024,4,Northeast US,Home & Living,Direct Sales,pd,1.0,1.0464,1.0274,1.027,0.0364,0.6004,0,21356.0,40.71,869497.36,406309.47,463187.89,86949.74,173899.47,202338.68,714.29,201624.4,266.67,46312.28,155045.45
2024-04-01,2024,4,Northeast US,Home & Living,Direct Sales,hi,1.0,1.0464,1.0274,1.027,0.0411,0.602,0,21410.0,40.66,870475.26,406766.44,463708.83,87047.53,174095.05,202566.25,714.29,201851.96,266.67,46364.62,155220.68
2024-04-01,2024,4,Northeast US,Home & Living,Direct Sales,feippfn,1.0,1.0464,1.0274,1.027,0.0538,0.6062,0,21560.0,40.5,873174.63,408027.83,465146.8,87317.46,174634.93,203194.41,714.29,202480.12,266.67,46509.1,155704.36
2024-04-01,2024,4,Northeast US,Beauty & Health,Direct Sales,pd,1.0,1.0464,1.0274,1.027,0.2258,0.6679,0,23755.0,38.38,911624.57,425995.2,485629.38,91162.46,182324.91,212142.01,714.29,211427.72,266.67,48567.04,162594.01
2024-04-01,2024,4,Northeast US,Beauty & Health,Direct Sales,hi,1.0,1.0464,1.0274,1.027,0.3439,0.7161,0,25471.0,36.92,940325.59,439406.96,500918.63,94032.56,188065.12,218820.95,714.29,218106.67,266.67,50103.2,167736.8
2024-04-01,2024,4,Northeast US,Beauty & Health,Direct Sales,feippfn,1.0,1.0464,1.0274,1.027,0.0416,0.6021,0,21416.0,40.65,870584.84,406817.64,463767.2,87058.48,174116.97,202591.75,714.29,201877.46,266.67,46370.48,155240.31
2024-04-01,2024,4,Northeast US,Hello,Direct Sales,pd,1.0,1.0464,1.0274,1.027,0.1852,0.6525,0,23207.0,38.88,902210.55,421596.1,480614.46,90221.06,180442.11,209951.29,714.29,209237.01,266.67,48063.18,160907.16
2024-04-01,2024,4,Northeast US,Hello,Direct Sales,hi,1.0,1.0464,1.0274,1.027,0.3748,0.7297,0,25952.0,36.54,948177.51,443076.1,505101.41,94817.75,189635.5,220648.15,714.29,219933.87,266.67,50523.46,169143.74
2024-04-01,2024,4,Northeast US,Hello,Direct Sales,feippfn,1.0,1.0464,1.0274,1.027,0.0272,0.5974,0,21249.0,40.83,867556.38,405402.46,462153.91,86755.64,173511.28,201887.0,714.29,201172.71,266.67,46208.39,154697.66
2024-04-01,2024,4,Northeast US,dhruv,Direct Sales,pd,1.0,1.0464,1.0274,1.027,0.4206,0.7504,0,26691.0,35.97,960086.67,448641.16,511445.51,96008.67,192017.33,223419.51,714.29,222705.22,266.67,51160.87,171277.69
2024-04-01,2024,4,Northeast US,dhruv,Direct Sales,hi,1.0,1.0464,1.0274,1.027,0.1308,0.6327,0,22502.0,39.55,889934.87,415859.76,474075.11,88993.49,177986.97,207094.65,714.29,206380.36,266.67,47406.15,158707.54
2024-04-01,2024,4,Northeast US,dhruv,Direct Sales,feippfn,1.0,1.0464,1.0274,1.027,0.4144,0.7476,0,26590.0,36.05,958465.75,447883.72,510582.03,95846.58,191693.15,223042.31,714.29,222328.02,266.67,51074.11,170987.24
2024-04-01,2024,4,Southeast US,Apparel,Direct Sales,pd,1.0,1.0464,1.0274,1.027,0.1409,0.6363,0,22630.0,39.42,892182.37,416910.0,475272.37,89218.24,178436.47,207617.66,714.29,206903.37,266.67,47526.44,159110.26
2024-04-01,2024,4,Southeast US,Apparel,Direct Sales,hi,1.0,1.0464,1.0274,1.027,0.237,0.6722,0,23910.0,38.24,914267.56,427230.24,487037.32,91426.76,182853.51,212757.05,714.29,212042.76,266.67,48708.5,163067.6
2024-04-01,2024,4,Southeast US,Apparel,Direct Sales,feippfn,1.0,1.0464,1.0274,1.027,0.1816,0.6511,0,23160.0,38.92,901399.17,421216.94,480182.23,90139.92,180279.83,209762.48,714.29,209048.19,266.67,48019.75,160761.77
2024-04-01,2024,4,Southeast US,Footwear,Direct Sales,pd,1.0,1.0464,1.0274,1.027,0.1155,0.6273,0,22310.0,39.74,886552.65,414279.28,472273.37,88655.27,177310.53,206307.58,714.29,205593.29,266.67,47225.12,158101.5
2024-04-01,2024,4,Southeast US,Footwear,Direct Sales,hi,1.0,1.0464,1.0274,1.027,0.102,0.6225,0,22142.0,39.9,883572.65,412886.75,470685.91,88357.27,176714.53,205614.11,714.29,204899.82,266.67,47065.63,157567.53
