date,year,month,region,product,channel,new d,seasonality_index,sentiment_index,fx_rate,inflation_index,promo_depth,capacity_utilization,stockout_flag,units,price,revenue,cogs,gross_profit,marketing_expense,other_opex,ebitda,depreciation,ebit,interest,taxes,net_income
2024-10-01,2024,10,Middle East & Africa,Beverages,Direct Sales,c,1.0,0.7483,0.2596,1.0168,0.2827,0.7366,0,101340.0,8.88,899508.01,474625.93,424882.08,71960.64,107940.96,244980.48,535.71,244444.76,214.29,61057.62,183172.86
2024-10-01,2024,10,Middle East & Africa,Personal Care,Direct Sales,a,1.0,0.7483,0.2596,1.0168,0.1647,0.6985,0,127217.0,9.78,1244269.27,656539.42,587729.86,99541.54,149312.31,338876.0,535.71,338340.29,214.29,84531.5,253594.5
2024-10-01,2024,10,Middle East & Africa,Personal Care,Direct Sales,b,1.0,0.7483,0.2596,1.0168,0.5073,0.8199,0,149316.0,8.72,1302532.0,687281.78,615250.23,104202.56,156303.84,354743.82,535.71,354208.11,214.29,88498.46,265495.37
2024-10-01,2024,10,Middle East & Africa,Personal Care,Direct Sales,c,1.0,0.7483,0.2596,1.0168,0.4343,0.7911,0,144081.0,8.95,1289317.27,680309.02,609008.25,103145.38,154718.07,351144.8,535.71,350609.09,214.29,87598.7,262796.1
2024-10-01,2024,10,Middle East & Africa,Household,Direct Sales,a,1.0,0.7483,0.2596,1.0168,0.0131,0.6543,0,69217.0,13.84,958122.97,505554.15,452568.82,76649.84,114974.76,260944.23,535.71,260408.51,214.29,65048.56,195145.67
2024-10-01,2024,10,Middle East & Africa,Household,Direct Sales,b,1.0,0.7483,0.2596,1.0168,0.0934,0.6771,0,71630.0,13.51,967549.57,510528.1,457021.47,77403.97,116105.95,263511.56,535.71,262975.84,214.29,65690.39,197071.17
2024-10-01,2024,10,Middle East & Africa,Household,Direct Sales,c,1.0,0.7483,0.2596,1.0168,0.237,0.7215,0,76324.0,12.91,985256.72,519871.29,465385.43,78820.54,118230.81,268334.09,535.71,267798.37,214.29,66896.02,200688.07
2024-10-01,2024,10,Middle East & Africa,Baby & Child,Direct Sales,a,1.0,0.7483,0.2596,1.0168,0.2721,0.7331,0,46191.0,12.84,593202.75,313003.78,280198.97,47456.22,71184.33,161558.42,535.71,161022.71,214.29,40202.11,120606.32
2024-10-01,2024,10,Middle East & Africa,Baby & Child,Direct Sales,b,1.0,0.7483,0.2596,1.0168,0.0969,0.6781,0,42729.0,13.58,580142.69,306112.63,274030.06,46411.41,69617.12,158001.52,535.71,157465.8,214.29,39312.88,117938.64
2024-10-01,2024,10,Middle East & Africa,Baby & Child,Direct Sales,c,1.0,0.7483,0.2596,1.0168,0.3208,0.7497,0,47241.0,12.64,597023.46,315019.78,282003.68,47761.88,71642.81,162598.99,535.71,162063.27,214.29,40462.25,121386.74
2024-11-01,2024,11,North America,Enterprise,Direct Sales,a,1.0,0.9431,1.0279,1.0185,0.1254,0.7194,0,82652.0,9.27,766142.16,411133.4,355008.76,61291.37,91937.06,201780.33,535.71,201244.62,214.29,50257.58,150772.75
2024-11-01,2024,11,North America,Enterprise,Direct Sales,b,1.0,0.9431,1.0279,1.0185,0.208,0.7462,0,85724.0,9.03,774172.66,415442.79,358729.87,61933.81,92900.72,203895.34,535.71,203359.62,214.29,50786.33,152359.0
2024-11-01,2024,11,North America,Enterprise,Direct Sales,c,1.0,0.9431,1.0279,1.0185,0.2126,0.7477,0,85902.0,9.02,774630.8,415688.64,358942.16,61970.46,92955.7,204016.0,535.71,203480.28,214.29,50816.5,152449.5
2024-11-01,2024,11,North America,Pro Plan,Direct Sales,a,1.0,0.9431,1.0279,1.0185,0.1015,0.712,0,89145.0,8.97,799607.9,429092.06,370515.85,63968.63,95952.95,210594.27,535.71,210058.55,214.29,52461.07,157383.2
2024-11-01,2024,11,North America,Pro Plan,Direct Sales,b,1.0,0.9431,1.0279,1.0185,0.2309,0.7539,0,94393.0,8.61,812784.83,436163.17,376621.67,65022.79,97534.18,214064.7,535.71,213528.98,214.29,53328.67,159986.02
2024-11-01,2024,11,North America,Pro Plan,Direct Sales,c,1.0,0.9431,1.0279,1.0185,0.1156,0.7163,0,89691.0,8.93,801004.61,429841.57,371163.04,64080.37,96120.55,210962.12,535.71,210426.4,214.29,52553.03,157659.09
2024-11-01,2024,11,North America,Snacks,Direct Sales,a,1.0,0.9431,1.0279,1.0185,0.0776,0.7047,0,55723.0,11.54,642862.74,344978.2,297884.54,51429.02,77143.53,169311.99,535.71,168776.28,214.29,42140.5,126421.49
2024-11-01,2024,11,North America,Snacks,Direct Sales,b,1.0,0.9431,1.0279,1.0185,0.0275,0.6898,0,54546.0,11.71,638954.84,342881.11,296073.73,51116.39,76674.58,168282.76,535.71,167747.05,214.29,41883.19,125649.57
2024-11-01,2024,11,North America,Snacks,Direct Sales,c,1.0,0.9431,1.0279,1.0185,0.3059,0.7802,0,61695.0,10.73,661837.18,355160.42,306676.76,52946.97,79420.46,174309.33,535.71,173773.61,214.29,43389.83,130169.5
2024-11-01,2024,11,North America,Beverages,Direct Sales,a,1.0,0.9431,1.0279,1.0185,0.2364,0.7558,0,103973.0,9.11,946688.25,508019.5,438668.75,75735.06,113602.59,249331.1,535.71,248795.38,214.29,62145.27,186435.82
2024-11-01,2024,11,North America,Beverages,Direct Sales,b,1.0,0.9431,1.0279,1.0185,0.2082,0.7462,0,102660.0,9.19,943256.88,506178.13,437078.75,75460.55,113190.83,248427.37,535.71,247891.66,214.29,61919.34,185758.03
2024-11-01,2024,11,North America,Beverages,Direct Sales,c,1.0,0.9431,1.0279,1.0185,0.0936,0.7096,0,97614.0,9.52,929770.76,498941.1,430829.66,74381.66,111572.49,244875.51,535.71,244339.79,214.29,61031.38,183094.13
2024-11-01,2024,11,North America,Personal Care,Direct Sales,a,1.0,0.9431,1.0279,1.0185,0.13,0.7209,0,131279.0,9.99,1311696.78,703893.33,607803.45,104935.74,157403.61,345464.1,535.71,344928.38,214.29,86178.52,258535.57
2024-11-01,2024,11,North America,Personal Care,Direct Sales,b,1.0,0.9431,1.0279,1.0185,0.2435,0.7582,0,138081.0,9.64,1330765.91,714126.36,616639.55,106461.27,159691.91,350486.37,535.71,349950.66,214.29,87434.09,262302.28
2024-11-01,2024,11,North America,Personal Care,Direct Sales,c,1.0,0.9431,1.0279,1.0185,0.1304,0.721,0,131304.0,9.99,1311767.05,703931.04,607836.01,104941.36,157412.05,345482.6,535.71,344946.89,214.29,86183.15,258549.45
2024-11-01,2024,11,North America,Household,Direct Sales,a,1.0,0.9431,1.0279,1.0185,0.3719,0.8046,0,85118.0,12.48,1061940.41,569867.04,492073.36,84955.23,127432.85,279685.28,535.71,279149.57,214.29,69733.82,209201.46
2024-11-01,2024,11,North America,Household,Direct Sales,b,1.0,0.9431,1.0279,1.0185,0.2974,0.7771,0,82211.0,12.79,1051448.71,564236.91,487211.81,84115.9,126173.85,276922.06,535.71,276386.35,214.29,69043.02,207129.05
2024-11-01,2024,11,North America,Household,Direct Sales,c,1.0,0.9431,1.0279,1.0185,0.1947,0.7418,0,78469.0,13.22,1037548.45,556777.63,480770.81,83003.88,124505.81,273261.12,535.71,272725.41,214.29,68127.78,204383.34
2024-11-01,2024,11,North America,Baby & Child,Direct Sales,a,1.0,0.9431,1.0279,1.0185,0.2243,0.7516,0,47362.0,13.18,624208.08,334967.59,289240.5,49936.65,74904.97,164398.88,535.71,163863.16,214.29,40912.22,122736.66
2024-11-01,2024,11,North America,Baby & Child,Direct Sales,b,1.0,0.9431,1.0279,1.0185,0.2976,0.7772,0,48972.0,12.87,630196.92,338181.36,292015.55,50415.75,75623.63,165976.17,535.71,165440.46,214.29,41306.54,123919.63
2024-11-01,2024,11,North America,Baby & Child,Direct Sales,c,1.0,0.9431,1.0279,1.0185,0.4435,0.8327,0,52467.0,12.25,642733.3,344908.74,297824.56,51418.66,77128.0,169277.9,535.71,168742.19,214.29,42131.98,126395.93
2024-11-01,2024,11,Europe,Enterprise,Direct Sales,a,1.0,0.9431,1.0654,1.0185,0.4175,0.8395,0,96450.0,8.3,800693.96,427581.94,373112.03,64055.52,96083.28,212973.23,535.71,212437.52,214.29,53055.81,159167.43
2024-11-01,2024,11,Europe,Enterprise,Direct Sales,b,1.0,0.9431,1.0654,1.0185,0.0806,0.7204,0,82762.0,9.26,766433.48,409286.35,357147.13,61314.68,91972.02,203860.43,535.71,203324.72,214.29,50777.61,152332.82
2024-11-01,2024,11,Europe,Enterprise,Direct Sales,c,1.0,0.9431,1.0654,1.0185,0.1208,0.733,0,84214.0,9.15,770252.28,411325.64,358926.63,61620.18,92430.27,204876.18,535.71,204340.46,214.29,51031.54,153094.63
2024-11-01,2024,11,Europe,Pro Plan,Direct Sales,a,1.0,0.9431,1.0654,1.0185,0.0779,0.7195,0,90092.0,8.9,802026.36,428293.46,373732.91,64162.11,96243.16,213327.63,535.71,212791.92,214.29,53144.41,159433.22
2024-11-01,2024,11,Europe,Pro Plan,Direct Sales,b,1.0,0.9431,1.0654,1.0185,0.3004,0.7945,0,99478.0,8.29,825061.82,440594.72,384467.1,66004.95,99007.42,219454.74,535.71,218919.02,214.29,54676.18,164028.55
2024-11-01,2024,11,Europe,Pro Plan,Direct Sales,c,1.0,0.9431,1.0654,1.0185,0.3664,0.8193,0,102588.0,8.11,832350.27,444486.86,387863.42,66588.02,99882.03,221393.36,535.71,220857.65,214.29,55160.84,165482.52
2024-11-01,2024,11,Europe,Snacks,Direct Sales,a,1.0,0.9431,1.0654,1.0185,0.1177,0.732,0,57887.0,11.23,649899.39,347055.49,302843.89,51991.95,77987.93,172864.02,535.71,172328.3,214.29,43028.5,129085.51
2024-11-01,2024,11,Europe,Snacks,Direct Sales,b,1.0,0.9431,1.0654,1.0185,0.1517,0.743,0,58756.0,11.11,652672.18,348536.21,304135.98,52213.77,78320.66,173601.54,535.71,173065.83,214.29,43212.89,129638.66
2024-11-01,2024,11,Europe,Snacks,Direct Sales,c,1.0,0.9431,1.0654,1.0185,0.1163,0.7316,0,57852.0,11.23,649787.03,346995.5,302791.54,51982.96,77974.44,172834.13,535.71,172298.42,214.29,43021.03,129063.1
2024-11-01,2024,11,Europe,Beverages,Direct Sales,a,1.0,0.9431,1.0654,1.0185,0.0821,0.7208,0,99165.0,9.42,933966.31,498751.26,435215.05,74717.31,112075.96,248421.79,535.71,247886.07,214.29,61917.95,185753.84
2024-11-01,2024,11,Europe,Beverages,Direct Sales,b,1.0,0.9431,1.0654,1.0185,0.5222,0.8836,0,121560.0,8.14,989914.7,528628.5,461286.2,79193.18,118789.76,263303.26,535.71,262767.55,214.29,65638.32,196914.95
2024-11-01,2024,11,Europe,Beverages,Direct Sales,c,1.0,0.9431,1.0654,1.0185,0.1862,0.7544,0,103785.0,9.12,946197.46,505282.87,440914.59,75695.8,113543.7,251675.1,535.71,251139.38,214.29,62731.27,188193.82
2024-11-01,2024,11,Europe,Personal Care,Direct Sales,a,1.0,0.9431,1.0654,1.0185,0.2461,0.775,0,141140.0,9.49,1339121.88,715110.08,624011.79,107129.75,160694.63,356187.42,535.71,355651.7,214.29,88859.35,266578.06
2024-11-01,2024,11,Europe,Personal Care,Direct Sales,b,1.0,0.9431,1.0654,1.0185,0.4734,0.8626,0,157094.0,8.79,1380729.75,737329.28,643400.47,110458.38,165687.57,367254.52,535.71,366718.81,214.29,91626.13,274878.39
2024-11-01,2024,11,Europe,Personal Care,Direct Sales,c,1.0,0.9431,1.0654,1.0185,0.4477,0.8519,0,155137.0,8.87,1375793.74,734693.38,641100.36,110063.5,165095.25,365941.62,535.71,365405.9,214.29,91297.9,273893.71
2024-11-01,2024,11,Europe,Household,Direct Sales,a,1.0,0.9431,1.0654,1.0185,0.0562,0.7129,0,75411.0,13.6,1025831.66,547808.66,478023.0,82066.53,123099.8,272856.67,535.71,272320.95,214.29,68026.67,204080.0
2024-11-01,2024,11,Europe,Household,Direct Sales,b,1.0,0.9431,1.0654,1.0185,0.1711,0.7494,0,79278.0,13.13,1040590.92,555690.31,484900.6,83247.27,124870.91,276782.42,535.71,276246.7,214.29,69008.1,207024.31
2024-11-01,2024,11,Europe,Household,Direct Sales,c,1.0,0.9431,1.0654,1.0185,0.2426,0.7738,0,81857.0,12.83,1050155.62,560798.0,489357.62,84012.45,126018.67,279326.49,535.71,278790.78,214.29,69644.12,208932.37
2024-11-01,2024,11,Europe,Baby & Child,Direct Sales,a,1.0,0.9431,1.0654,1.0185,0.4202,0.8406,0,52967.0,12.17,644475.59,344159.11,300316.48,51558.05,77337.07,171421.36,535.71,170885.65,214.29,42667.84,128003.52
2024-11-01,2024,11,Europe,Baby & Child,Direct Sales,b,1.0,0.9431,1.0654,1.0185,0.2073,0.7616,0,47988.0,13.06,626552.56,334587.96,291964.6,50124.2,75186.31,166654.09,535.71,166118.38,214.29,41476.02,124428.07
2024-11-01,2024,11,Europe,Baby & Child,Direct Sales,c,1.0,0.9431,1.0654,1.0185,0.0645,0.7154,0,45078.0,13.65,615452.84,328660.55,286792.29,49236.23,73854.34,163701.72,535.71,163166.01,214.29,40737.93,122213.79
2024-11-01,2024,11,Asia Pacific,Enterprise,Direct Sales,a,1.0,0.9431,0.738,1.0185,0.1671,0.7395,0,84956.0,9.09,772183.74,408479.13,363704.62,61774.7,92662.05,209267.87,535.71,208732.15,214.29,52129.47,156388.4
2024-11-01,2024,11,Asia Pacific,Enterprise,Direct Sales,b,1.0,0.9431,0.738,1.0185,0.0142,0.6922,0,79528.0,9.53,757754.81,400846.34,356908.47,60620.38,90930.58,205357.51,535.71,204821.8,214.29,51151.88,153455.63
2024-11-01,2024,11,Asia Pacific,Enterprise,Direct Sales,c,1.0,0.9431,0.738,1.0185,0.2469,0.7664,0,88046.0,8.86,780105.93,412669.9,367436.03,62408.47,93612.71,211414.84,535.71,210879.13,214.29,52666.21,157998.63
2024-11-01,2024,11,Asia Pacific,Pro Plan,Direct Sales,a,1.0,0.9431,0.738,1.0185,0.2782,0.7774,0,97335.0,8.42,819942.66,433743.22,386199.44,65595.41,98393.12,222210.91,535.71,221675.2,214.29,55365.23,166095.68
2024-11-01,2024,11,Asia Pacific,Pro Plan,Direct Sales,b,1.0,0.9431,0.738,1.0185,0.186,0.7457,0,93368.0,8.68,810252.16,428617.02,381635.14,64820.17,97230.26,219584.71,535.71,219048.99,214.29,54708.68,164126.03
2024-11-01,2024,11,Asia Pacific,Pro Plan,Direct Sales,c,1.0,0.9431,0.738,1.0185,0.3549,0.8055,0,100860.0,8.21,828320.28,438174.92,390145.37,66265.62,99398.43,224481.31,535.71,223945.6,214.29,55932.83,167798.48
2024-11-01,2024,11,Asia Pacific,Snacks,Direct Sales,a,1.0,0.9431,0.738,1.0185,0.0773,0.7111,0,56231.0,11.46,644531.62,340952.16,303579.46,51562.53,77343.79,174673.14,535.71,174137.42,214.29,43480.78,130442.35
2024-11-01,2024,11,Asia Pacific,Snacks,Direct Sales,b,1.0,0.9431,0.738,1.0185,0.2354,0.7624,0,60290.0,10.91,657495.2,347809.79,309685.41,52599.62,78899.42,178186.37,535.71,177650.66,214.29,44359.09,133077.28
2024-11-01,2024,11,Asia Pacific,Snacks,Direct Sales,c,1.0,0.9431,0.738,1.0185,0.1177,0.7236,0,57221.0,11.32,647755.15,342657.38,305097.77,51820.41,77730.62,175546.74,535.71,175011.03,214.29,43699.18,131097.55
2024-11-01,2024,11,Asia Pacific,Beverages,Direct Sales,a,1.0,0.9431,0.738,1.0185,0.1279,0.7268,0,99991.0,9.36,936184.18,495234.07,440950.11,74894.73,112342.1,253713.28,535.71,253177.56,214.29,63240.82,189722.46
2024-11-01,2024,11,Asia Pacific,Beverages,Direct Sales,b,1.0,0.9431,0.738,1.0185,0.1211,0.7247,0,99696.0,9.38,935393.88,494816.01,440577.87,74831.51,112247.27,253499.1,535.71,252963.38,214.29,63187.27,189561.82
2024-11-01,2024,11,Asia Pacific,Beverages,Direct Sales,c,1.0,0.9431,0.738,1.0185,0.243,0.765,0,105246.0,9.03,949983.34,502533.71,447449.62,75998.67,113998.0,257452.95,535.71,256917.24,214.29,64175.74,192527.22
2024-11-01,2024,11,Asia Pacific,Personal Care,Direct Sales,a,1.0,0.9431,0.738,1.0185,0.2142,0.7552,0,137528.0,9.67,1329239.85,703157.43,626082.42,106339.19,159508.78,360234.45,535.71,359698.74,214.29,89871.11,269613.34
2024-11-01,2024,11,Asia Pacific,Personal Care,Direct Sales,b,1.0,0.9431,0.738,1.0185,0.2071,0.7528,0,137091.0,9.69,1328031.59,702518.27,625513.32,106242.53,159363.79,359907.0,535.71,359371.29,214.29,89789.25,269367.75
2024-11-01,2024,11,Asia Pacific,Personal Care,Direct Sales,c,1.0,0.9431,0.738,1.0185,0.3041,0.7867,0,143273.0,9.39,1344873.72,711427.62,633446.1,107589.9,161384.85,364471.35,535.71,363935.64,214.29,90930.34,272791.02
2024-11-01,2024,11,Asia Pacific,Household,Direct Sales,a,1.0,0.9431,0.738,1.0185,0.1703,0.7405,0,78336.0,13.24,1037045.65,548588.99,488456.66,82963.65,124445.48,281047.53,535.71,280511.81,214.29,70074.38,210223.14
2024-11-01,2024,11,Asia Pacific,Household,Direct Sales,b,1.0,0.9431,0.738,1.0185,0.159,0.7368,0,77947.0,13.29,1035570.79,547808.8,487761.99,82845.66,124268.49,280647.83,535.71,280112.11,214.29,69974.46,209923.37
2024-11-01,2024,11,Asia Pacific,Household,Direct Sales,c,1.0,0.9431,0.738,1.0185,0.4151,0.8289,0,87689.0,12.21,1071007.8,566554.7,504453.09,85680.62,128520.94,290251.54,535.71,289715.82,214.29,72375.38,217126.15
2024-11-01,2024,11,Asia Pacific,Baby & Child,Direct Sales,a,1.0,0.9431,0.738,1.0185,0.0832,0.7129,0,44920.0,13.69,614837.83,325244.38,289593.45,49187.03,73780.54,166625.89,535.71,166090.17,214.29,41468.97,124406.91
2024-11-01,2024,11,Asia Pacific,Baby & Child,Direct Sales,b,1.0,0.9431,0.738,1.0185,0.1059,0.7199,0,45363.0,13.59,616562.23,326156.57,290405.66,49324.98,73987.47,167093.21,535.71,166557.5,214.29,41585.8,124757.41
2024-11-01,2024,11,Asia Pacific,Baby & Child,Direct Sales,c,1.0,0.9431,0.738,1.0185,0.3963,0.8215,0,51764.0,12.37,640259.39,338692.18,301567.21,51220.75,76831.13,173515.33,535.71,172979.61,214.29,43191.33,129574.0
2024-11-01,2024,11,Middle East & Africa,Enterprise,Direct Sales,a,1.0,0.9431,0.256,1.0185,0.309,0.7931,0,91117.0,8.65,787786.21,416976.03,370810.18,63022.9,94534.35,213252.94,535.71,212717.23,214.29,53125.74,159377.21
2024-11-01,2024,11,Middle East & Africa,Enterprise,Direct Sales,b,1.0,0.9431,0.256,1.0185,0.1442,0.7363,0,84597.0,9.12,771251.51,408224.19,363027.32,61700.12,92550.18,208777.01,535.71,208241.3,214.29,52006.75,156020.26
2024-11-01,2024,11,Middle East & Africa,Enterprise,Direct Sales,c,1.0,0.9431,0.256,1.0185,0.1193,0.7284,0,83680.0,9.19,768852.64,406954.47,361898.17,61508.21,92262.32,208127.64,535.71,207591.93,214.29,51844.41,155533.23
2024-11-01,2024,11,Middle East & Africa,Pro Plan,Direct Sales,a,1.0,0.9431,0.256,1.0185,0.1308,0.732,0,91657.0,8.79,805982.59,426607.39,379375.2,64478.61,96717.91,218178.68,535.71,217642.97,214.29,54357.17,163071.51
2024-11-01,2024,11,Middle East & Africa,Pro Plan,Direct Sales,b,1.0,0.9431,0.256,1.0185,0.3276,0.8,0,100167.0,8.25,826690.18,437567.94,389122.24,66135.21,99202.82,223784.21,535.71,223248.49,214.29,55758.55,167275.66
2024-11-01,2024,11,Middle East & Africa,Pro Plan,Direct Sales,c,1.0,0.9431,0.256,1.0185,0.1698,0.7447,0,93241.0,8.69,809938.99,428701.52,381237.47,64795.12,97192.68,219249.68,535.71,218713.96,214.29,54624.92,163874.76
2024-11-01,2024,11,Middle East & Africa,Snacks,Direct Sales,a,1.0,0.9431,0.256,1.0185,0.0911,0.7195,0,56897.0,11.37,646705.48,342301.86,304403.62,51736.44,77604.66,175062.53,535.71,174526.81,214.29,43578.13,130734.4
2024-11-01,2024,11,Middle East & Africa,Snacks,Direct Sales,b,1.0,0.9431,0.256,1.0185,0.2919,0.7869,0,62224.0,10.66,663453.88,351166.8,312287.08,53076.31,79614.47,179596.3,535.71,179060.59,214.29,44711.58,134134.73
2024-11-01,2024,11,Middle East & Africa,Snacks,Direct Sales,c,1.0,0.9431,0.256,1.0185,0.0851,0.7176,0,56749.0,11.39,646222.88,342046.41,304176.46,51697.83,77546.75,174931.89,535.71,174396.17,214.29,43545.47,130636.42
2024-11-01,2024,11,Middle East & Africa,Beverages,Direct Sales,a,1.0,0.9431,0.256,1.0185,0.1441,0.7363,0,101293.0,9.28,939649.31,497357.32,442291.99,75171.94,112757.92,254362.13,535.71,253826.42,214.29,63403.03,190209.1
2024-11-01,2024,11,Middle East & Africa,Beverages,Direct Sales,b,1.0,0.9431,0.256,1.0185,0.3379,0.8038,0,110583.0,8.71,963506.22,509984.81,453521.42,77080.5,115620.75,260820.17,535.71,260284.46,214.29,65017.54,195052.63
2024-11-01,2024,11,Middle East & Africa,Beverages,Direct Sales,c,1.0,0.9431,0.256,1.0185,0.2173,0.7606,0,104639.0,9.06,948416.59,501997.85,446418.74,75873.33,113809.99,256735.43,535.71,256199.71,214.29,63996.36,191989.07
2024-11-01,2024,11,Middle East & Africa,Personal Care,Direct Sales,a,1.0,0.9431,0.256,1.0185,0.4596,0.8519,0,155148.0,8.87,1375820.18,728222.99,647597.19,110065.61,165098.42,372433.15,535.71,371897.44,214.29,92920.79,278762.36
2024-11-01,2024,11,Middle East & Africa,Personal Care,Direct Sales,b,1.0,0.9431,0.256,1.0185,0.1754,0.7466,0,135960.0,9.74,1324892.86,701267.11,623625.74,105991.43,158987.14,358647.17,535.71,358111.46,214.29,89474.29,268422.88
2024-11-01,2024,11,Middle East & Africa,Personal Care,Direct Sales,c,1.0,0.9431,0.256,1.0185,0.1568,0.7404,0,134846.0,9.8,1321782.0,699620.53,622161.47,105742.56,158613.84,357805.07,535.71,357269.35,214.29,89263.77,267791.3
2024-11-01,2024,11,Middle East & Africa,Household,Direct Sales,a,1.0,0.9431,0.256,1.0185,0.1358,0.7336,0,77607.0,13.33,1034279.15,547444.99,486834.16,82742.33,124113.5,279978.33,535.71,279442.62,214.29,69807.08,209421.25
2024-11-01,2024,11,Middle East & Africa,Household,Direct Sales,b,1.0,0.9431,0.256,1.0185,0.3019,0.7905,0,83627.0,12.63,1056593.57,559256.03,497337.54,84527.49,126791.23,286018.83,535.71,285483.11,214.29,71317.21,213951.62
2024-11-01,2024,11,Middle East & Africa,Household,Direct Sales,c,1.0,0.9431,0.256,1.0185,0.1893,0.7512,0,79464.0,13.1,1041288.52,551155.05,490133.47,83303.08,124954.62,281875.76,535.71,281340.05,214.29,70281.44,210844.32
2024-11-01,2024,11,Middle East & Africa,Baby & Child,Direct Sales,a,1.0,0.9431,0.256,1.0185,0.2666,0.7778,0,49010.0,12.86,630337.64,333638.34,296699.3,50427.01,75640.52,170631.77,535.71,170096.06,214.29,42470.44,127411.33
2024-11-01,2024,11,Middle East & Africa,Baby & Child,Direct Sales,b,1.0,0.9431,0.256,1.0185,0.0892,0.7189,0,45299.0,13.61,616316.83,326217.11,290099.72,49305.35,73958.02,166836.35,535.71,166300.64,214.29,41521.59,124564.76
2024-11-01,2024,11,Middle East & Africa,Baby & Child,Direct Sales,c,1.0,0.9431,0.256,1.0185,0.3133,0.7947,0,50075.0,12.67,634221.29,335693.96,298527.33,50737.7,76106.55,171683.07,535.71,171147.36,214.29,42733.27,128199.8
2024-12-01,2024,12,North America,Enterprise,Direct Sales,a,1.0,1.074,1.0447,1.0202,0.2249,0.7767,0,89235.0,9.02,805323.32,436585.1,368738.23,64425.87,96638.8,207673.56,535.71,207137.85,214.29,51730.89,155192.67
2024-12-01,2024,12,North America,Enterprise,Direct Sales,b,1.0,1.074,1.0447,1.0202,0.2082,0.7709,0,88568.0,9.07,803597.61,435649.55,367948.07,64287.81,96431.71,207228.54,535.71,206692.83,214.29,51619.64,154858.91
2024-12-01,2024,12,North America,Enterprise,Direct Sales,c,1.0,1.074,1.0447,1.0202,0.1304,0.7448,0,85572.0,9.3,795735.65,431387.39,364348.26,63658.85,95488.28,205201.13,535.71,204665.42,214.29,51112.78,153338.35
2024-12-01,2024,12,North America,Pro Plan,Direct Sales,a,1.0,1.074,1.0447,1.0202,0.3621,0.8274,0,103597.0,8.29,858364.66,465340.08,393024.58,68669.17,103003.76,221351.65,535.71,220815.94,214.29,55150.41,165451.24
2024-12-01,2024,12,North America,Pro Plan,Direct Sales,b,1.0,1.074,1.0447,1.0202,0.2671,0.7917,0,99132.0,8.55,847627.19,459519.04,388108.15,67810.18,101715.26,218582.72,535.71,218047.0,214.29,54458.18,163374.54
2024-12-01,2024,12,North America,Pro Plan,Direct Sales,c,1.0,1.074,1.0447,1.0202,0.2001,0.7681,0,96174.0,8.74,840324.35,455559.99,384764.36,67225.95,100838.92,216699.49,535.71,216163.77,214.29,53987.37,161962.11
2024-12-01,2024,12,North America,Snacks,Direct Sales,a,1.0,1.074,1.0447,1.0202,0.0591,0.7222,0,57112.0,11.66,665771.74,360930.83,304840.9,53261.74,79892.61,171686.56,535.71,171150.84,214.29,42734.14,128202.42
2024-12-01,2024,12,North America,Snacks,Direct Sales,b,1.0,1.074,1.0447,1.0202,0.2145,0.7731,0,61136.0,11.1,678850.48,368021.13,310829.34,54308.04,81462.06,175059.25,535.71,174523.54,214.29,43577.31,130731.94
2024-12-01,2024,12,North America,Snacks,Direct Sales,c,1.0,1.074,1.0447,1.0202,0.193,0.7657,0,60550.0,11.18,676985.96,367010.34,309975.63,54158.88,81238.32,174578.44,535.71,174042.72,214.29,43457.11,130371.33
2024-12-01,2024,12,North America,Beverages,Direct Sales,a,1.0,1.074,1.0447,1.0202,0.1224,0.7422,0,102111.0,9.49,968534.87,525065.99,443468.88,77482.79,116224.18,249761.9,535.71,249226.19,214.29,62252.98,186758.93
2024-12-01,2024,12,North America,Beverages,Direct Sales,b,1.0,1.074,1.0447,1.0202,0.145,0.7496,0,103125.0,9.42,971274.86,526551.41,444723.45,77701.99,116552.98,250468.48,535.71,249932.77,214.29,62429.62,187288.86
2024-12-01,2024,12,North America,Beverages,Direct Sales,c,1.0,1.074,1.0447,1.0202,0.3284,0.8144,0,112041.0,8.88,994561.79,539175.81,455385.98,79564.94,119347.41,256473.62,535.71,255937.91,214.29,63930.91,191792.72
2024-12-01,2024,12,North America,Personal Care,Direct Sales,a,1.0,1.074,1.0447,1.0202,0.1693,0.7577,0,137987.0,9.92,1368260.51,741766.85,626493.66,109460.84,164191.26,352841.55,535.71,352305.84,214.29,88022.89,264068.67
2024-12-01,2024,12,North America,Personal Care,Direct Sales,b,1.0,1.074,1.0447,1.0202,0.0773,0.7279,0,132557.0,10.2,1352654.36,733306.38,619347.97,108212.35,162318.52,348817.1,535.71,348281.39,214.29,87016.78,261050.33
2024-12-01,2024,12,North America,Personal Care,Direct Sales,c,1.0,1.074,1.0447,1.0202,0.1799,0.7612,0,138634.0,9.88,1370088.64,742757.92,627330.71,109607.09,164410.64,353312.99,535.71,352777.27,214.29,88140.75,264422.24
2024-12-01,2024,12,North America,Household,Direct Sales,a,1.0,1.074,1.0447,1.0202,0.0769,0.7278,0,76988.0,13.78,1061195.67,575299.64,485896.04,84895.65,127343.48,273656.9,535.71,273121.19,214.29,68226.73,204680.18
2024-12-01,2024,12,North America,Household,Direct Sales,b,1.0,1.074,1.0447,1.0202,0.1328,0.7456,0,78876.0,13.55,1068568.2,579296.46,489271.74,85485.46,128228.18,275558.1,535.71,275022.38,214.29,68702.02,206106.07
